Municipios,Año,Total,Provincia,Clasificación
Canillas de Albaida,2009,918.0,Málaga,1
Canillas de Albaida,2008,902.0,Málaga,1
Canillas de Albaida,2007,854.0,Málaga,1
Canillas de Albaida,2006,813.0,Málaga,1
Canillas de Albaida,2005,775.0,Málaga,1
Canillas de Albaida,2004,777.0,Málaga,1
Canillas de Albaida,2003,755.0,Málaga,1
Canillas de Albaida,2002,752.0,Málaga,1
Canillas de Albaida,2001,732.0,Málaga,1
Canillas de Albaida,2000,701.0,Málaga,1
Canillas de Albaida,1999,680.0,Málaga,1
Canillas de Albaida,1998,667.0,Málaga,1
Cañete la Real,2019,1665.0,Málaga,3
Cañete la Real,2018,1691.0,Málaga,3
Cañete la Real,2017,1674.0,Málaga,3
Cañete la Real,2016,1710.0,Málaga,3
Cañete la Real,2015,1738.0,Málaga,3
Cañete la Real,2014,1768.0,Málaga,3
Cañete la Real,2013,1812.0,Málaga,3
Cañete la Real,2012,1901.0,Málaga,3
Cañete la Real,2011,1947.0,Málaga,3
Cañete la Real,2010,1990.0,Málaga,3
Cañete la Real,2009,2014.0,Málaga,3
Cañete la Real,2008,2024.0,Málaga,3
Cañete la Real,2007,2052.0,Málaga,3
Cañete la Real,2006,2051.0,Málaga,3
Cañete la Real,2005,2069.0,Málaga,3
Cañete la Real,2004,2084.0,Málaga,3
Cañete la Real,2003,2090.0,Málaga,3
Cañete la Real,2002,2158.0,Málaga,3
Cañete la Real,2001,2177.0,Málaga,3
Cañete la Real,2000,2200.0,Málaga,3
Cañete la Real,1999,2215.0,Málaga,3
Cañete la Real,1998,2233.0,Málaga,3
Carratraca,2019,731.0,Málaga,1
Carratraca,2018,748.0,Málaga,1
Carratraca,2017,751.0,Málaga,1
Carratraca,2016,750.0,Málaga,1
Carratraca,2015,775.0,Málaga,1
Carratraca,2014,793.0,Málaga,1
Carratraca,2013,816.0,Málaga,1
Carratraca,2012,860.0,Málaga,1
Carratraca,2011,875.0,Málaga,1
Carratraca,2010,886.0,Málaga,1
Carratraca,2009,896.0,Málaga,1
Carratraca,2008,923.0,Málaga,1
Carratraca,2007,910.0,Málaga,1
Carratraca,2006,887.0,Málaga,1
Carratraca,2005,871.0,Málaga,1
Carratraca,2004,839.0,Málaga,1
Carratraca,2003,824.0,Málaga,1
Carratraca,2002,860.0,Málaga,1
Carratraca,2001,835.0,Málaga,1
Carratraca,2000,838.0,Málaga,1
Carratraca,1999,838.0,Málaga,1
Carratraca,1998,852.0,Málaga,1
Cartajima,2019,253.0,Málaga,1
Cartajima,2018,247.0,Málaga,1
Cartajima,2017,244.0,Málaga,1
Cartajima,2016,241.0,Málaga,1
Cartajima,2015,247.0,Málaga,1
Cartajima,2014,252.0,Málaga,1
Cartajima,2013,250.0,Málaga,1
Cartajima,2012,251.0,Málaga,1
Cartajima,2011,277.0,Málaga,1
Cartajima,2010,266.0,Málaga,1
Cartajima,2009,246.0,Málaga,1
Cartajima,2008,242.0,Málaga,1
Cartajima,2007,255.0,Málaga,1
Cartajima,2006,251.0,Málaga,1
Cartajima,2005,243.0,Málaga,1
Cartajima,2004,250.0,Málaga,1
Cartajima,2003,237.0,Málaga,1
Cartajima,2002,203.0,Málaga,1
Cartajima,2001,207.0,Málaga,1
Cartajima,2000,214.0,Málaga,1
Cartajima,1999,219.0,Málaga,1
Cartajima,1998,254.0,Málaga,1
Cártama,2019,26259.0,Málaga,4
Cártama,2018,25758.0,Málaga,4
Cártama,2017,25317.0,Málaga,4
Cártama,2016,24824.0,Málaga,4
Cártama,2015,24592.0,Málaga,4
Cártama,2014,24328.0,Málaga,4
Cártama,2013,24242.0,Málaga,4
Cártama,2012,23664.0,Málaga,4
Cártama,2011,22867.0,Málaga,4
Cártama,2010,22173.0,Málaga,4
Cártama,2009,21313.0,Málaga,4
Cártama,2008,20436.0,Málaga,4
Cártama,2007,18865.0,Málaga,4
Cártama,2006,17690.0,Málaga,4
Cártama,2005,16692.0,Málaga,4
Cártama,2004,15524.0,Málaga,4
Cártama,2003,14783.0,Málaga,4
Cártama,2002,13900.0,Málaga,4
Cártama,2001,13483.0,Málaga,4
Cártama,2000,13188.0,Málaga,4
Cártama,1999,13004.0,Málaga,4
Cártama,1998,12752.0,Málaga,4
Casabermeja,2019,3522.0,Málaga,3
Casabermeja,2018,3507.0,Málaga,3
Casabermeja,2017,3442.0,Málaga,3
Casabermeja,2016,3443.0,Málaga,3
Casabermeja,2015,3418.0,Málaga,3
Casabermeja,2014,3498.0,Málaga,3
Casabermeja,2013,3651.0,Málaga,3
Casabermeja,2012,3686.0,Málaga,3
Casabermeja,2011,3675.0,Málaga,3
Casabermeja,2010,3554.0,Málaga,3
Casabermeja,2009,3520.0,Málaga,3
Casabermeja,2008,3509.0,Málaga,3
Casabermeja,2007,3421.0,Málaga,3
Casabermeja,2006,3364.0,Málaga,3
Casabermeja,2005,3240.0,Málaga,3
Casabermeja,2004,3127.0,Málaga,3
Casabermeja,2003,2942.0,Málaga,3
Casabermeja,2002,2979.0,Málaga,3
Casabermeja,2001,3016.0,Málaga,3
Casabermeja,2000,3003.0,Málaga,3
Casabermeja,1999,2958.0,Málaga,3
Casabermeja,1998,2982.0,Málaga,3
Casarabonela,2019,2502.0,Málaga,3
Casarabonela,2018,2510.0,Málaga,3
Casarabonela,2017,2550.0,Málaga,3
Casarabonela,2016,2573.0,Málaga,3
Casarabonela,2015,2599.0,Málaga,3
Casarabonela,2014,2592.0,Málaga,3
Casarabonela,2013,2690.0,Málaga,3
Casarabonela,2012,2726.0,Málaga,3
Casarabonela,2011,2707.0,Málaga,3
Casarabonela,2010,2723.0,Málaga,3
Casarabonela,2009,2748.0,Málaga,3
Casarabonela,2008,2767.0,Málaga,3
Casarabonela,2007,2769.0,Málaga,3
Casarabonela,2006,2666.0,Málaga,3
Casarabonela,2005,2605.0,Málaga,3
Casarabonela,2004,2491.0,Málaga,3
Casarabonela,2003,2492.0,Málaga,3
Casarabonela,2002,2495.0,Málaga,3
Casarabonela,2001,2507.0,Málaga,3
Casarabonela,2000,2553.0,Málaga,3
Casarabonela,1999,2559.0,Málaga,3
Casarabonela,1998,2552.0,Málaga,3
Casares,2019,6515.0,Málaga,3
Casares,2018,6121.0,Málaga,3
Casares,2017,5743.0,Málaga,3
Casares,2016,5795.0,Málaga,3
Casares,2015,5954.0,Málaga,3
Casares,2014,5744.0,Málaga,3
Casares,2013,5754.0,Málaga,3
Casares,2012,5610.0,Málaga,3
Casares,2011,5331.0,Málaga,3
Casares,2010,5182.0,Málaga,3
Casares,2009,4993.0,Málaga,3
Casares,2008,4797.0,Málaga,3
Casares,2007,4532.0,Málaga,3
Casares,2006,4283.0,Málaga,3
Casares,2005,4051.0,Málaga,3
Casares,2004,3846.0,Málaga,3
Casares,2003,3661.0,Málaga,3
Casares,2002,3361.0,Málaga,3
Casares,2001,3338.0,Málaga,3
Casares,2000,3309.0,Málaga,3
Casares,1999,3224.0,Málaga,3
Casares,1998,3144.0,Málaga,3
Coín,2019,22147.0,Málaga,4
Coín,2018,21716.0,Málaga,4
Coín,2017,21562.0,Málaga,4
Coín,2016,21456.0,Málaga,4
Coín,2015,21561.0,Málaga,4
Coín,2014,21553.0,Málaga,4
Coín,2013,22536.0,Málaga,4
Coín,2012,21791.0,Málaga,4
Coín,2011,22159.0,Málaga,4
Coín,2010,22030.0,Málaga,4
Coín,2009,21866.0,Málaga,4
Coín,2008,21484.0,Málaga,4
Coín,2007,20870.0,Málaga,4
Coín,2006,20551.0,Málaga,4
Coín,2005,20116.0,Málaga,4
Coín,2004,19295.0,Málaga,4
Coín,2003,19213.0,Málaga,4
Coín,2002,18255.0,Málaga,4
Coín,2001,17998.0,Málaga,4
Coín,2000,17868.0,Málaga,4
Coín,1999,17627.0,Málaga,4
Coín,1998,17450.0,Málaga,4
Colmenar,2019,3376.0,Málaga,3
Colmenar,2018,3392.0,Málaga,3
Colmenar,2017,3383.0,Málaga,3
Colmenar,2016,3385.0,Málaga,3
Colmenar,2015,3444.0,Málaga,3
Colmenar,2014,3486.0,Málaga,3
Colmenar,2013,3583.0,Málaga,3
Colmenar,2012,3624.0,Málaga,3
Colmenar,2011,3673.0,Málaga,3
Colmenar,2010,3681.0,Málaga,3
Colmenar,2009,3621.0,Málaga,3
Colmenar,2008,3625.0,Málaga,3
Colmenar,2007,3530.0,Málaga,3
Colmenar,2006,3384.0,Málaga,3
Colmenar,2005,3287.0,Málaga,3
Colmenar,2004,3197.0,Málaga,3
Colmenar,2003,3167.0,Málaga,3
Colmenar,2002,3137.0,Málaga,3
Colmenar,2001,3146.0,Málaga,3
Colmenar,2000,3124.0,Málaga,3
Colmenar,1999,3172.0,Málaga,3
Colmenar,1998,3149.0,Málaga,3
Comares,2019,1315.0,Málaga,2
Comares,2018,1323.0,Málaga,2
Comares,2017,1315.0,Málaga,2
Comares,2016,1348.0,Málaga,2
Comares,2015,1385.0,Málaga,2
Comares,2014,1435.0,Málaga,2
Comares,2013,1583.0,Málaga,2
Comares,2012,1638.0,Málaga,2
Comares,2011,1636.0,Málaga,2
Comares,2010,1615.0,Málaga,2
Comares,2009,1591.0,Málaga,2
Comares,2008,1570.0,Málaga,2
Comares,2007,1568.0,Málaga,2
Comares,2006,1522.0,Málaga,2
Comares,2005,1485.0,Málaga,2
Comares,2004,1419.0,Málaga,2
Comares,2003,1365.0,Málaga,2
Comares,2002,1368.0,Málaga,2
Comares,2001,1369.0,Málaga,2
Comares,2000,1399.0,Málaga,2
Comares,1999,1407.0,Málaga,2
Comares,1998,1395.0,Málaga,2
Cómpeta,2019,3922.0,Málaga,3
Cómpeta,2018,3745.0,Málaga,3
Cómpeta,2017,3847.0,Málaga,3
Cómpeta,2016,3705.0,Málaga,3
Cómpeta,2015,3503.0,Málaga,3
Cómpeta,2014,3459.0,Málaga,3
Cómpeta,2013,3885.0,Málaga,3
Cómpeta,2012,3861.0,Málaga,3
Cómpeta,2011,3832.0,Málaga,3
Cómpeta,2010,3862.0,Málaga,3
Cómpeta,2009,3854.0,Málaga,3
Cómpeta,2008,3794.0,Málaga,3
Cómpeta,2007,3712.0,Málaga,3
Cómpeta,2006,3582.0,Málaga,3
Cómpeta,2005,3418.0,Málaga,3
Cómpeta,2004,3364.0,Málaga,3
Cómpeta,2003,3195.0,Málaga,3
Cómpeta,2002,2863.0,Málaga,3
Cómpeta,2001,2822.0,Málaga,3
Cómpeta,2000,2793.0,Málaga,3
Cómpeta,1999,2703.0,Málaga,3
Cómpeta,1998,2681.0,Málaga,3
Cortes de la Frontera,2019,3101.0,Málaga,3
Cortes de la Frontera,2018,3181.0,Málaga,3
Cortes de la Frontera,2017,3268.0,Málaga,3
Cortes de la Frontera,2016,3277.0,Málaga,3
Cortes de la Frontera,2015,3304.0,Málaga,3
Cortes de la Frontera,2014,3357.0,Málaga,3
Cortes de la Frontera,2013,3461.0,Málaga,3
Cortes de la Frontera,2012,3540.0,Málaga,3
Cortes de la Frontera,2011,3586.0,Málaga,3
Cortes de la Frontera,2010,3642.0,Málaga,3
Cortes de la Frontera,2009,3714.0,Málaga,3
Cortes de la Frontera,2008,3762.0,Málaga,3
Cortes de la Frontera,2007,3738.0,Málaga,3
Cortes de la Frontera,2006,3758.0,Málaga,3
Cortes de la Frontera,2005,3686.0,Málaga,3
Cortes de la Frontera,2004,3558.0,Málaga,3
Cortes de la Frontera,2003,3523.0,Málaga,3
Cortes de la Frontera,2002,3449.0,Málaga,3
Cortes de la Frontera,2001,3442.0,Málaga,3
Cortes de la Frontera,2000,3513.0,Málaga,3
Cortes de la Frontera,1999,3565.0,Málaga,3
Cortes de la Frontera,1998,3628.0,Málaga,3
Cuevas Bajas,2019,1395.0,Málaga,2
Cuevas Bajas,2018,1392.0,Málaga,2
Cuevas Bajas,2017,1416.0,Málaga,2
Cuevas Bajas,2016,1430.0,Málaga,2
Cuevas Bajas,2015,1431.0,Málaga,2
Cuevas Bajas,2014,1431.0,Málaga,2
Cuevas Bajas,2013,1451.0,Málaga,2
Cuevas Bajas,2012,1494.0,Málaga,2
Cuevas Bajas,2011,1482.0,Málaga,2
Cuevas Bajas,2010,1459.0,Málaga,2
Cuevas Bajas,2009,1454.0,Málaga,2
Cuevas Bajas,2008,1463.0,Málaga,2
Cuevas Bajas,2007,1441.0,Málaga,2
Cuevas Bajas,2006,1430.0,Málaga,2
Cuevas Bajas,2005,1462.0,Málaga,2
Cuevas Bajas,2004,1460.0,Málaga,2
Cuevas Bajas,2003,1435.0,Málaga,2
Cuevas Bajas,2002,1446.0,Málaga,2
Cuevas Bajas,2001,1461.0,Málaga,2
Cuevas Bajas,2000,1473.0,Málaga,2
Cuevas Bajas,1999,1438.0,Málaga,2
Cuevas Bajas,1998,1501.0,Málaga,2
Cuevas de San Marcos,2019,3648.0,Málaga,3
Cuevas de San Marcos,2018,3671.0,Málaga,3
Cuevas de San Marcos,2017,3722.0,Málaga,3
Cuevas de San Marcos,2016,3776.0,Málaga,3
Cuevas de San Marcos,2015,3884.0,Málaga,3
Cuevas de San Marcos,2014,3951.0,Málaga,3
Cuevas de San Marcos,2013,4029.0,Málaga,3
Cuevas de San Marcos,2012,4043.0,Málaga,3
Cuevas de San Marcos,2011,4097.0,Málaga,3
Cuevas de San Marcos,2010,4107.0,Málaga,3
Cuevas de San Marcos,2009,4131.0,Málaga,3
Cuevas de San Marcos,2008,4142.0,Málaga,3
Cuevas de San Marcos,2007,4048.0,Málaga,3
Cuevas de San Marcos,2006,4007.0,Málaga,3
Cuevas de San Marcos,2005,3973.0,Málaga,3
Cuevas de San Marcos,2004,3973.0,Málaga,3
Cuevas de San Marcos,2003,3994.0,Málaga,3
Cuevas de San Marcos,2002,3986.0,Málaga,3
Cuevas de San Marcos,2001,3980.0,Málaga,3
Cuevas de San Marcos,2000,4008.0,Málaga,3
Cuevas de San Marcos,1999,4017.0,Málaga,3
Cuevas de San Marcos,1998,4073.0,Málaga,3
Cuevas del Becerro,2019,1589.0,Málaga,2
Cuevas del Becerro,2018,1595.0,Málaga,2
Cuevas del Becerro,2017,1608.0,Málaga,2
Cuevas del Becerro,2016,1618.0,Málaga,2
Cuevas del Becerro,2015,1643.0,Málaga,2
Cuevas del Becerro,2014,1670.0,Málaga,2
Cuevas del Becerro,2013,1704.0,Málaga,2
Cuevas del Becerro,2012,1747.0,Málaga,2
Cuevas del Becerro,2011,1790.0,Málaga,2
Cuevas del Becerro,2010,1771.0,Málaga,2
Cuevas del Becerro,2009,1801.0,Málaga,2
Cuevas del Becerro,2008,1820.0,Málaga,2
Cuevas del Becerro,2007,1847.0,Málaga,2
Cuevas del Becerro,2006,1847.0,Málaga,2
Cuevas del Becerro,2005,1853.0,Málaga,2
Cuevas del Becerro,2004,1871.0,Málaga,2
Cuevas del Becerro,2003,1886.0,Málaga,2
Cuevas del Becerro,2002,1966.0,Málaga,2
Cuevas del Becerro,2001,1949.0,Málaga,2
Cuevas del Becerro,2000,1960.0,Málaga,2
Cuevas del Becerro,1999,1933.0,Málaga,2
Cuevas del Becerro,1998,1999.0,Málaga,2
Cútar,2019,607.0,Málaga,1
Cútar,2018,614.0,Málaga,1
Cútar,2017,597.0,Málaga,1
Cútar,2016,598.0,Málaga,1
Cútar,2015,605.0,Málaga,1
Cútar,2014,635.0,Málaga,1
Cútar,2013,661.0,Málaga,1
Cútar,2012,668.0,Málaga,1
Cútar,2011,674.0,Málaga,1
Cútar,2010,671.0,Málaga,1
Cútar,2009,682.0,Málaga,1
Cútar,2008,655.0,Málaga,1
Cútar,2007,649.0,Málaga,1
Cútar,2006,642.0,Málaga,1
Cútar,2005,639.0,Málaga,1
Cútar,2004,637.0,Málaga,1
Cútar,2003,637.0,Málaga,1
Cútar,2002,621.0,Málaga,1
Cútar,2001,610.0,Málaga,1
Cútar,2000,603.0,Málaga,1
Cútar,1999,609.0,Málaga,1
Cútar,1998,611.0,Málaga,1
Estepona,2019,68286.0,Málaga,4
Estepona,2018,67012.0,Málaga,4
Estepona,2017,66863.0,Málaga,4
Estepona,2016,66683.0,Málaga,4
Estepona,2015,67080.0,Málaga,4
Estepona,2014,66566.0,Málaga,4
Estepona,2013,67986.0,Málaga,4
Estepona,2012,67101.0,Málaga,4
Estepona,2011,65667.0,Málaga,4
Estepona,2010,66150.0,Málaga,4
Estepona,2009,65592.0,Málaga,4
Estepona,2008,62848.0,Málaga,4
Estepona,2007,60328.0,Málaga,4
Estepona,2006,58603.0,Málaga,4
Estepona,2005,54709.0,Málaga,4
Estepona,2004,50488.0,Málaga,4
Estepona,2003,47697.0,Málaga,4
Estepona,2002,46342.0,Málaga,4
Estepona,2001,43527.0,Málaga,4
Estepona,2000,42157.0,Málaga,4
Estepona,1999,40552.0,Málaga,4
Estepona,1998,39178.0,Málaga,4
Faraján,2019,253.0,Málaga,1
Faraján,2018,248.0,Málaga,1
Faraján,2017,248.0,Málaga,1
Faraján,2016,265.0,Málaga,1
Faraján,2015,265.0,Málaga,1
Faraján,2014,253.0,Málaga,1
Faraján,2013,246.0,Málaga,1
Faraján,2012,287.0,Málaga,1
Faraján,2011,292.0,Málaga,1
Faraján,2010,252.0,Málaga,1
Faraján,2009,275.0,Málaga,1
Faraján,2008,296.0,Málaga,1
Faraján,2007,308.0,Málaga,1
Faraján,2006,289.0,Málaga,1
Faraján,2005,252.0,Málaga,1
Faraján,2004,253.0,Málaga,1
Faraján,2003,267.0,Málaga,1
Faraján,2002,292.0,Málaga,1
Faraján,2001,301.0,Málaga,1
Faraján,2000,288.0,Málaga,1
Faraján,1999,273.0,Málaga,1
Faraján,1998,302.0,Málaga,1
Frigiliana,2019,3009.0,Málaga,3
Frigiliana,2018,3086.0,Málaga,3
Frigiliana,2017,3066.0,Málaga,3
Frigiliana,2016,3039.0,Málaga,3
Frigiliana,2015,3065.0,Málaga,3
Frigiliana,2014,3093.0,Málaga,3
Frigiliana,2013,3395.0,Málaga,3
Frigiliana,2012,3360.0,Málaga,3
Frigiliana,2011,3273.0,Málaga,3
Frigiliana,2010,3171.0,Málaga,3
Frigiliana,2009,3071.0,Málaga,3
Frigiliana,2008,2978.0,Málaga,3
Frigiliana,2007,2834.0,Málaga,3
Frigiliana,2006,2691.0,Málaga,3
Frigiliana,2005,2576.0,Málaga,3
Frigiliana,2004,2451.0,Málaga,3
Frigiliana,2003,2328.0,Málaga,3
Frigiliana,2002,2237.0,Málaga,3
Frigiliana,2001,2182.0,Málaga,3
Frigiliana,2000,2169.0,Málaga,3
Frigiliana,1999,2157.0,Málaga,3
Frigiliana,1998,2155.0,Málaga,3
Fuengirola,2019,80309.0,Málaga,4
Fuengirola,2018,75396.0,Málaga,4
Fuengirola,2017,74929.0,Málaga,4
Fuengirola,2016,77486.0,Málaga,4
Fuengirola,2015,77525.0,Málaga,4
Fuengirola,2014,75856.0,Málaga,4
Fuengirola,2013,77397.0,Málaga,4
Fuengirola,2012,75953.0,Málaga,4
Fuengirola,2011,74054.0,Málaga,4
Fuengirola,2010,71783.0,Málaga,4
Fuengirola,2009,71482.0,Málaga,4
Fuengirola,2008,68646.0,Málaga,4
Fuengirola,2007,65421.0,Málaga,4
Fuengirola,2006,63899.0,Málaga,4
Fuengirola,2005,62915.0,Málaga,4
Fuengirola,2004,58957.0,Málaga,4
Fuengirola,2003,57133.0,Málaga,4
Fuengirola,2002,53270.0,Málaga,4
Fuengirola,2001,50263.0,Málaga,4
Fuengirola,2000,47914.0,Málaga,4
Fuengirola,1999,46392.0,Málaga,4
Fuengirola,1998,44924.0,Málaga,4
Fuente de Piedra,2019,2596.0,Málaga,3
Fuente de Piedra,2018,2554.0,Málaga,3
Fuente de Piedra,2017,2507.0,Málaga,3
Fuente de Piedra,2016,2525.0,Málaga,3
Fuente de Piedra,2015,2613.0,Málaga,3
Fuente de Piedra,2014,2612.0,Málaga,3
Fuente de Piedra,2013,2733.0,Málaga,3
Fuente de Piedra,2012,2758.0,Málaga,3
Fuente de Piedra,2011,2837.0,Málaga,3
Fuente de Piedra,2010,2795.0,Málaga,3
Fuente de Piedra,2009,2783.0,Málaga,3
Fuente de Piedra,2008,2582.0,Málaga,3
Fuente de Piedra,2007,2341.0,Málaga,3
Fuente de Piedra,2006,2209.0,Málaga,3
Fuente de Piedra,2005,2146.0,Málaga,3
Fuente de Piedra,2004,2067.0,Málaga,3
Fuente de Piedra,2003,2024.0,Málaga,3
Fuente de Piedra,2002,2034.0,Málaga,3
Fuente de Piedra,2001,1913.0,Málaga,3
Fuente de Piedra,2000,1913.0,Málaga,3
Fuente de Piedra,1999,1940.0,Málaga,3
Fuente de Piedra,1998,2065.0,Málaga,3
Gaucín,2019,1576.0,Málaga,2
Gaucín,2018,1573.0,Málaga,2
Gaucín,2017,1588.0,Málaga,2
Gaucín,2016,1620.0,Málaga,2
Gaucín,2015,1670.0,Málaga,2
Gaucín,2014,1671.0,Málaga,2
Gaucín,2013,1647.0,Málaga,2
Gaucín,2012,1727.0,Málaga,2
Gaucín,2011,1776.0,Málaga,2
Gaucín,2010,1845.0,Málaga,2
Gaucín,2009,1929.0,Málaga,2
Gaucín,2008,1983.0,Málaga,2
Gaucín,2007,1946.0,Málaga,2
Gaucín,2006,1878.0,Málaga,2
Gaucín,2005,1842.0,Málaga,2
Gaucín,2004,1818.0,Málaga,2
Gaucín,2003,1793.0,Málaga,2
Gaucín,2002,1719.0,Málaga,2
Gaucín,2001,1732.0,Málaga,2
Gaucín,2000,1705.0,Málaga,2
Gaucín,1999,1688.0,Málaga,2
Gaucín,1998,1677.0,Málaga,2
Genalguacil,2019,410.0,Málaga,1
Genalguacil,2018,393.0,Málaga,1
Genalguacil,2017,405.0,Málaga,1
Genalguacil,2016,424.0,Málaga,1
Genalguacil,2015,456.0,Málaga,1
Genalguacil,2014,437.0,Málaga,1
Genalguacil,2013,499.0,Málaga,1
Genalguacil,2012,522.0,Málaga,1
Genalguacil,2011,544.0,Málaga,1
Genalguacil,2010,491.0,Málaga,1
Genalguacil,2009,501.0,Málaga,1
Genalguacil,2008,526.0,Málaga,1
Genalguacil,2007,537.0,Málaga,1
Genalguacil,2006,502.0,Málaga,1
Genalguacil,2005,519.0,Málaga,1
Genalguacil,2004,543.0,Málaga,1
Genalguacil,2003,528.0,Málaga,1
Genalguacil,2002,538.0,Málaga,1
Genalguacil,2001,556.0,Málaga,1
Genalguacil,2000,575.0,Málaga,1
Genalguacil,1999,571.0,Málaga,1
Genalguacil,1998,583.0,Málaga,1
Guaro,2019,2260.0,Málaga,3
Guaro,2018,2182.0,Málaga,3
Guaro,2017,2087.0,Málaga,3
Guaro,2016,2047.0,Málaga,3
Guaro,2015,2060.0,Málaga,3
Guaro,2014,2143.0,Málaga,3
Guaro,2013,2284.0,Málaga,3
Guaro,2012,2289.0,Málaga,3
Guaro,2011,2310.0,Málaga,3
Guaro,2010,2285.0,Málaga,3
Guaro,2009,2272.0,Málaga,3
Guaro,2008,2230.0,Málaga,3
Guaro,2007,2273.0,Málaga,3
Guaro,2006,2228.0,Málaga,3
Guaro,2005,2096.0,Málaga,3
Guaro,2004,2046.0,Málaga,3
Guaro,2003,2013.0,Málaga,3
Guaro,2002,2052.0,Málaga,3
Guaro,2001,1880.0,Málaga,3
Guaro,2000,1877.0,Málaga,3
Guaro,1999,1901.0,Málaga,3
Guaro,1998,2020.0,Málaga,3
Humilladero,2019,3286.0,Málaga,3
Humilladero,2018,3310.0,Málaga,3
Humilladero,2017,3292.0,Málaga,3
Humilladero,2016,3311.0,Málaga,3
Humilladero,2015,3364.0,Málaga,3
Humilladero,2014,3377.0,Málaga,3
Humilladero,2013,3430.0,Málaga,3
Humilladero,2012,3383.0,Málaga,3
Humilladero,2011,3358.0,Málaga,3
Humilladero,2010,3324.0,Málaga,3
Humilladero,2009,3291.0,Málaga,3
Humilladero,2008,3215.0,Málaga,3
Humilladero,2007,3104.0,Málaga,3
Humilladero,2006,3016.0,Málaga,3
Humilladero,2005,2929.0,Málaga,3
Humilladero,2004,2797.0,Málaga,3
Humilladero,2003,2745.0,Málaga,3
Humilladero,2002,2728.0,Málaga,3
Humilladero,2001,2683.0,Málaga,3
Humilladero,2000,2469.0,Málaga,3
Humilladero,1999,2513.0,Málaga,3
Humilladero,1998,2564.0,Málaga,3
Igualeja,2019,763.0,Málaga,1
Igualeja,2018,762.0,Málaga,1
Igualeja,2017,778.0,Málaga,1
Igualeja,2016,793.0,Málaga,1
Igualeja,2015,816.0,Málaga,1
Igualeja,2014,811.0,Málaga,1
Igualeja,2013,823.0,Málaga,1
Igualeja,2012,871.0,Málaga,1
Igualeja,2011,934.0,Málaga,1
Igualeja,2010,908.0,Málaga,1
Igualeja,2009,958.0,Málaga,1
Igualeja,2008,991.0,Málaga,1
Igualeja,2007,1012.0,Málaga,1
Igualeja,2006,948.0,Málaga,1
Igualeja,2005,977.0,Málaga,1
Igualeja,2004,1011.0,Málaga,1
Igualeja,2003,967.0,Málaga,1
Igualeja,2002,888.0,Málaga,1
Igualeja,2001,902.0,Málaga,1
Igualeja,2000,922.0,Málaga,1
Igualeja,1999,912.0,Málaga,1
Igualeja,1998,930.0,Málaga,1
Istán,2019,1469.0,Málaga,2
Istán,2018,1458.0,Málaga,2
Istán,2017,1432.0,Málaga,2
Istán,2016,1399.0,Málaga,2
Istán,2015,1388.0,Málaga,2
Istán,2014,1404.0,Málaga,2
Istán,2013,1398.0,Málaga,2
Istán,2012,1533.0,Málaga,2
Istán,2011,1520.0,Málaga,2
Istán,2010,1486.0,Málaga,2
Istán,2009,1496.0,Málaga,2
Istán,2008,1386.0,Málaga,2
Istán,2007,1437.0,Málaga,2
Istán,2006,1432.0,Málaga,2
Istán,2005,1422.0,Málaga,2
Istán,2004,1417.0,Málaga,2
Istán,2003,1362.0,Málaga,2
Istán,2002,1314.0,Málaga,2
Istán,2001,1322.0,Málaga,2
Istán,2000,1348.0,Málaga,2
Istán,1999,1322.0,Málaga,2
Istán,1998,1303.0,Málaga,2
Iznate,2019,868.0,Málaga,1
Iznate,2018,863.0,Málaga,1
Iznate,2017,856.0,Málaga,1
Iznate,2016,874.0,Málaga,1
Iznate,2015,899.0,Málaga,1
Iznate,2014,906.0,Málaga,1
Iznate,2013,943.0,Málaga,1
Iznate,2012,951.0,Málaga,1
Iznate,2011,949.0,Málaga,1
Iznate,2010,923.0,Málaga,1
Iznate,2009,927.0,Málaga,1
Iznate,2008,918.0,Málaga,1
Iznate,2007,889.0,Málaga,1
Iznate,2006,859.0,Málaga,1
Iznate,2005,855.0,Málaga,1
Iznate,2004,816.0,Málaga,1
Iznate,2003,805.0,Málaga,1
Iznate,2002,781.0,Málaga,1
Iznate,2001,766.0,Málaga,1
Iznate,2000,757.0,Málaga,1
Iznate,1999,751.0,Málaga,1
Iznate,1998,758.0,Málaga,1
Jimera de Líbar,2019,372.0,Málaga,1
Jimera de Líbar,2018,376.0,Málaga,1
Jimera de Líbar,2017,396.0,Málaga,1
Jimera de Líbar,2016,409.0,Málaga,1
Jimera de Líbar,2015,415.0,Málaga,1
Jimera de Líbar,2014,414.0,Málaga,1
Jimera de Líbar,2013,461.0,Málaga,1
Jimera de Líbar,2012,463.0,Málaga,1
Jimera de Líbar,2011,471.0,Málaga,1
Jimera de Líbar,2010,473.0,Málaga,1
Jimera de Líbar,2009,457.0,Málaga,1
Jimera de Líbar,2008,453.0,Málaga,1
Jimera de Líbar,2007,470.0,Málaga,1
Jimera de Líbar,2006,421.0,Málaga,1
Jimera de Líbar,2005,435.0,Málaga,1
Jimera de Líbar,2004,410.0,Málaga,1
Jimera de Líbar,2003,386.0,Málaga,1
Jimera de Líbar,2002,376.0,Málaga,1
Jimera de Líbar,2001,378.0,Málaga,1
Jimera de Líbar,2000,401.0,Málaga,1
Jimera de Líbar,1999,419.0,Málaga,1
