Provincia,Municipios,Población,Resultado Izquierda,Resultado Derecha,Diferencia,Fecha,Mes,Año
Huelva,Cabezas Rubias,1073,49.81,50.19,-0.38,197706,06,1977
Huelva,Cala,1680,39.16,60.84,-21.68,197706,06,1977
Huelva,Calañas,6010,66.55,33.27,33.28,197706,06,1977
Huelva,El Campillo,2890,71.48,28.52,42.96,197706,06,1977
Huelva,Campofrío,881,48.19,51.81,-3.62,197706,06,1977
Huelva,Cañaveral de León,624,7.08,92.92,-85.84,197706,06,1977
Huelva,Cartaya,8910,29.54,70.39,-40.85,197706,06,1977
Huelva,Castaño del Robledo,244,38.81,61.19,-22.38,197706,06,1977
Huelva,El Cerro de Andévalo,4025,54.57,45.15,9.42,197706,06,1977
Huelva,Corteconcepción,788,50.49,49.27,1.22,197706,06,1977
Huelva,Cortegana,7428,36.8,63.13,-26.33,197706,06,1977
Huelva,Cortelazor,512,38.07,61.93,-23.86,197706,06,1977
Huelva,Cumbres de Enmedio,135,5.26,94.74,-89.48,197706,06,1977
Huelva,Cumbres de San Bartolomé,1017,11.18,88.62,-77.44,197706,06,1977
Huelva,Cumbres Mayores,3457,49.42,50.58,-1.16,197706,06,1977
Huelva,Chucena,1958,20.07,79.93,-59.86,197706,06,1977
Huelva,Encinasola,3361,47.96,52.04,-4.08,197706,06,1977
Huelva,Escacena del Campo,2141,38.54,61.46,-22.92,197706,06,1977
Huelva,Fuenteheridos,762,11.92,87.8,-75.88,197706,06,1977
Huelva,Galaroza,2020,42.13,57.77,-15.64,197706,06,1977
Huelva,Gibraleón,8654,55.09,44.68,10.41,197706,06,1977
Huelva,La Granada de Río-Tinto,295,34.09,65.15,-31.06,197706,06,1977
Huelva,El Granado,725,47.99,52.01,-4.02,197706,06,1977
Huelva,Higuera de la Sierra,1563,15.24,84.76,-69.52,197706,06,1977
Huelva,Hinojales,550,10.66,89.03,-78.37,197706,06,1977
Huelva,Hinojos,3052,24.06,75.83,-51.77,197706,06,1977
Huelva,Huelva,112091,50.45,49.35,1.1,197706,06,1977
Huelva,Isla Cristina,15495,38.65,61.19,-22.54,197706,06,1977
Huelva,Jabugo,2602,47.59,52.41,-4.82,197706,06,1977
Huelva,Lepe,12623,13.36,86.39,-73.03,197706,06,1977
Huelva,Linares de la Sierra,413,15.93,84.07,-68.14,197706,06,1977
Huelva,Lucena del Puerto,1769,36.97,63.03,-26.06,197706,06,1977
Huelva,Manzanilla,2908,43.05,56.75,-13.7,197706,06,1977
Huelva,Los Marines,420,14.94,85.06,-70.12,197706,06,1977
Huelva,Minas de Riotinto,6360,54.14,45.86,8.28,197706,06,1977
Huelva,Moguer,8920,29.44,70.45,-41.01,197706,06,1977
Huelva,La Nava,505,31.64,68.36,-36.72,197706,06,1977
Huelva,Nerva,8230,70.5,29.5,41.0,197706,06,1977
Huelva,Niebla,4041,45.35,54.55,-9.2,197706,06,1977
Huelva,La Palma del Condado,8809,22.3,77.6,-55.3,197706,06,1977
Huelva,Palos de la Frontera,5071,43.51,56.49,-12.98,197706,06,1977
Huelva,Paterna del Campo,3643,50.69,49.17,1.52,197706,06,1977
Huelva,Paymogo,1754,17.87,82.13,-64.26,197706,06,1977
Huelva,Puebla de Guzmán,4087,46.04,53.71,-7.67,197706,06,1977
Huelva,Puerto Moral,286,8.05,91.95,-83.9,197706,06,1977
Huelva,Punta Umbría,7045,60.25,39.75,20.5,197706,06,1977
Huelva,Rociana del Condado,6006,35.47,64.41,-28.94,197706,06,1977
Huelva,Rosal de la Frontera,2008,57.29,42.41,14.88,197706,06,1977
Huelva,San Bartolomé de la Torre,2292,68.1,31.65,36.45,197706,06,1977
Huelva,San Juan del Puerto,5030,60.84,38.82,22.02,197706,06,1977
Huelva,Sanlúcar de Guadiana,486,7.98,92.02,-84.04,197706,06,1977
Huelva,San Silvestre de Guzmán,870,49.61,50.13,-0.52,197706,06,1977
Huelva,Santa Ana la Real,638,32.65,66.84,-34.19,197706,06,1977
Huelva,Santa Bárbara de Casa,1599,18.32,81.41,-63.09,197706,06,1977
Huelva,Santa Olalla del Cala,2579,25.54,74.32,-48.78,197706,06,1977
Huelva,Trigueros,6709,42.6,57.3,-14.7,197706,06,1977
Huelva,Valdelarco,393,21.24,78.76,-57.52,197706,06,1977
Huelva,Valverde del Camino,10552,67.55,32.28,35.27,197706,06,1977
Huelva,Villablanca,1934,15.73,84.27,-68.54,197706,06,1977
Huelva,Villalba del Alcor,3959,28.55,71.45,-42.9,197706,06,1977
Huelva,Villanueva de las Cruces,516,75.08,24.92,50.16,197706,06,1977
Huelva,Villanueva de los Castillejos,2689,56.48,43.36,13.12,197706,06,1977
Huelva,Villarrasa,2342,14.29,85.71,-71.42,197706,06,1977
Huelva,Zalamea la Real,4298,62.02,37.89,24.13,197706,06,1977
Huelva,Zufre,2008,43.93,55.91,-11.98,197706,06,1977
Jaén,Albanchez de Mágina,2156,47.01,52.89,-5.88,197706,06,1977
Jaén,Alcalá la Real,20184,43.71,56.22,-12.51,197706,06,1977
Jaén,Alcaudete,12270,58.82,41.13,17.69,197706,06,1977
Jaén,Aldeaquemada,717,29.77,70.23,-40.46,197706,06,1977
Jaén,Andújar,34459,55.42,44.51,10.91,197706,06,1977
Jaén,Arjona,6360,59.26,40.74,18.52,197706,06,1977
Jaén,Arjonilla,4381,49.06,50.85,-1.79,197706,06,1977
Jaén,Arquillos,2082,74.51,25.49,49.02,197706,06,1977
Jaén,Baeza,14952,53.15,46.82,6.33,197706,06,1977
Jaén,Bailén,14269,64.26,35.71,28.55,197706,06,1977
Jaén,Baños de la Encina,3074,80.12,19.88,60.24,197706,06,1977
Jaén,Beas de Segura,9999,50.08,49.87,0.21,197706,06,1977
Jaén,Begíjar,3170,68.6,31.4,37.2,197706,06,1977
Jaén,Bélmez de la Moraleda,2173,53.17,46.65,6.52,197706,06,1977
Jaén,Benatae,817,52.06,47.94,4.12,197706,06,1977
Jaén,Cabra del Santo Cristo,2943,53.32,46.68,6.64,197706,06,1977
Jaén,Cambil,4601,74.99,24.86,50.13,197706,06,1977
Jaén,Campillo de Arenas,2619,60.31,39.69,20.62,197706,06,1977
Jaén,Canena,2057,61.39,38.61,22.78,197706,06,1977
Jaén,Carboneros,1013,64.9,34.88,30.02,197706,06,1977
Jaén,La Carolina,16855,49.8,50.11,-0.31,197706,06,1977
Jaén,Castellar,3959,41.21,58.68,-17.47,197706,06,1977
Jaén,Castillo de Locubín,6891,46.58,53.2,-6.62,197706,06,1977
Jaén,Cazalilla,1002,37.7,62.3,-24.6,197706,06,1977
Jaén,Cazorla,10137,50.72,49.19,1.53,197706,06,1977
Jaén,Chiclana de Segura,2223,33.66,66.34,-32.68,197706,06,1977
Jaén,Chilluévar,2185,31.27,68.73,-37.46,197706,06,1977
Jaén,Escañuela,1104,39.89,60.11,-20.22,197706,06,1977
Jaén,Espelúy,995,75.24,24.76,50.48,197706,06,1977
Jaén,Frailes,2073,35.23,64.77,-29.54,197706,06,1977
Jaén,Fuensanta de Martos,4251,47.78,52.0,-4.22,197706,06,1977
Jaén,Fuerte del Rey,1224,53.22,46.78,6.44,197706,06,1977
Jaén,Génave,984,61.9,38.1,23.8,197706,06,1977
Jaén,La Guardia de Jaén,1946,46.55,53.36,-6.81,197706,06,1977
Jaén,Guarromán,3105,70.39,29.61,40.78,197706,06,1977
Jaén,Lahiguera,2049,66.7,33.21,33.49,197706,06,1977
Jaén,Higuera de Calatrava,953,42.04,57.96,-15.92,197706,06,1977
Jaén,Hinojares,817,27.96,72.04,-44.08,197706,06,1977
Jaén,Hornos,1160,31.16,68.84,-37.68,197706,06,1977
Jaén,Huelma,6130,56.19,43.72,12.47,197706,06,1977
Jaén,Huesa,3282,48.76,51.24,-2.48,197706,06,1977
Jaén,Ibros,3279,61.84,38.16,23.68,197706,06,1977
Jaén,La Iruela,2595,47.78,52.14,-4.36,197706,06,1977
Jaén,Iznatoraf,2002,21.51,78.49,-56.98,197706,06,1977
Jaén,Jabalquinto,3034,71.23,28.77,42.46,197706,06,1977
Jaén,Jaén,84114,44.17,55.69,-11.52,197706,06,1977
Jaén,Jamilena,3073,17.0,82.61,-65.61,197706,06,1977
Jaén,Jimena,2120,48.6,51.21,-2.61,197706,06,1977
Jaén,Jódar,11335,58.41,41.51,16.9,197706,06,1977
Jaén,Larva,1332,55.77,43.96,11.81,197706,06,1977
Jaén,Linares,51648,67.43,32.41,35.02,197706,06,1977
Jaén,Lopera,3826,75.5,24.5,51.0,197706,06,1977
Jaén,Lupión,1254,69.48,30.23,39.25,197706,06,1977
Jaén,Mancha Real,8149,64.9,35.06,29.84,197706,06,1977
Jaén,Marmolejo,8028,65.68,34.3,31.38,197706,06,1977
Jaén,Martos,21375,63.06,36.89,26.17,197706,06,1977
Jaén,Mengíbar,7026,55.24,44.56,10.68,197706,06,1977
Jaén,Montizón,2245,49.21,50.35,-1.14,197706,06,1977
Jaén,Navas de San Juan,5869,69.15,30.85,38.3,197706,06,1977
Jaén,Noalejo,2548,36.74,63.19,-26.45,197706,06,1977
Jaén,Orcera,2541,47.88,52.12,-4.24,197706,06,1977
Jaén,Peal de Becerro,5323,56.21,43.65,12.56,197706,06,1977
Jaén,Pegalajar,3986,58.07,41.88,16.19,197706,06,1977
Jaén,Porcuna,8397,49.33,50.63,-1.3,197706,06,1977
Jaén,Pozo Alcón,6211,36.94,62.83,-25.89,197706,06,1977
Jaén,Puente de Génave,2118,40.4,59.51,-19.11,197706,06,1977
Jaén,La Puerta de Segura,3501,43.3,56.7,-13.4,197706,06,1977
Jaén,Quesada,10222,47.18,52.6,-5.42,197706,06,1977
Jaén,Rus,3695,36.26,63.74,-27.48,197706,06,1977
Jaén,Sabiote,5119,52.07,47.93,4.14,197706,06,1977
Jaén,Santa Elena,1225,65.61,34.39,31.22,197706,06,1977
Jaén,Santiago de Calatrava,1384,30.18,69.82,-39.64,197706,06,1977
Jaén,Santisteban del Puerto,6461,61.35,38.65,22.7,197706,06,1977
Jaén,Santo Tomé,3414,43.09,56.84,-13.75,197706,06,1977
Jaén,Segura de la Sierra,3437,39.56,60.44,-20.88,197706,06,1977
Jaén,Siles,3008,30.29,69.71,-39.42,197706,06,1977
Jaén,Sorihuela del Guadalimar,1579,43.35,56.51,-13.16,197706,06,1977
Jaén,Torreblascopedro,3354,61.59,38.23,23.36,197706,06,1977
Jaén,Torredelcampo,10732,78.81,21.13,57.68,197706,06,1977
Jaén,Torredonjimeno,13838,62.85,37.07,25.78,197706,06,1977
Jaén,Torreperogil,9156,74.39,25.61,48.78,197706,06,1977
Jaén,Torres,2482,49.13,50.72,-1.59,197706,06,1977
Jaén,Torres de Albánchez,1479,33.19,66.81,-33.62,197706,06,1977
Jaén,Úbeda,30223,65.31,34.54,30.77,197706,06,1977
Jaén,Valdepeñas de Jaén,5668,41.95,57.8,-15.85,197706,06,1977
Jaén,Vilches,5230,76.58,23.28,53.3,197706,06,1977
Jaén,Villacarrillo,12074,52.87,47.11,5.76,197706,06,1977
Jaén,Villanueva de la Reina,4033,71.97,27.89,44.08,197706,06,1977
Jaén,Villanueva del Arzobispo,9226,38.19,61.79,-23.6,197706,06,1977
Jaén,Villardompardo,1541,43.45,56.55,-13.1,197706,06,1977
Jaén,Los Villares,4026,28.06,71.9,-43.84,197706,06,1977
Jaén,Villarrodrigo,1071,19.2,80.8,-61.6,197706,06,1977
Jaén,Cárcheles,2112,35.29,64.56,-29.27,197706,06,1977
Jaén,Bedmar y Garcíez,4579,49.31,50.47,-1.16,197706,06,1977
Jaén,Villatorres,4033,51.61,48.35,3.26,197706,06,1977
Jaén,Santiago-Pontones,6573,31.87,68.13,-36.26,197706,06,1977
Málaga,Alameda,4247,57.47,41.59,15.88,197706,06,1977
Málaga,Alcaucín,1658,34.89,64.84,-29.95,197706,06,1977
Málaga,Alfarnate,1708,69.06,30.94,38.12,197706,06,1977
Málaga,Alfarnatejo,466,30.24,68.95,-38.71,197706,06,1977
Málaga,Algarrobo,4179,43.54,55.86,-12.32,197706,06,1977
Málaga,Algatocín,1345,36.19,63.08,-26.89,197706,06,1977
Málaga,Alhaurín de la Torre,6727,77.74,21.81,55.93,197706,06,1977
Málaga,Alhaurín el Grande,13049,68.78,30.67,38.11,197706,06,1977
Málaga,Almáchar,2260,24.1,75.8,-51.7,197706,06,1977
Málaga,Almargen,2355,43.65,56.35,-12.7,197706,06,1977
Málaga,Almogía,5054,55.38,43.54,11.84,197706,06,1977
Málaga,Álora,14333,56.94,42.81,14.13,197706,06,1977
Málaga,Alozaina,3042,68.33,30.57,37.76,197706,06,1977
Málaga,Alpandeire,495,12.81,87.19,-74.38,197706,06,1977
Málaga,Antequera,40211,53.96,45.51,8.45,197706,06,1977
Málaga,Árchez,584,21.43,78.57,-57.14,197706,06,1977
Málaga,Archidona,10169,58.7,41.0,17.7,197706,06,1977
Málaga,Ardales,3120,60.4,38.94,21.46,197706,06,1977
Málaga,Arenas,1499,66.11,33.89,32.22,197706,06,1977
Málaga,Arriate,3200,65.44,34.5,30.94,197706,06,1977
Málaga,Atajate,210,74.34,25.66,48.68,197706,06,1977
Málaga,Benadalid,409,25.76,74.24,-48.48,197706,06,1977
Málaga,Benahavís,1062,31.2,68.8,-37.6,197706,06,1977
Málaga,Benalauría,792,12.17,86.84,-74.67,197706,06,1977
Málaga,Benalmádena,9029,61.28,38.07,23.21,197706,06,1977
Málaga,Benamargosa,2048,43.77,54.86,-11.09,197706,06,1977
Málaga,Benamocarra,2488,54.17,45.74,8.43,197706,06,1977
Málaga,Benaoján,1907,76.31,23.58,52.73,197706,06,1977
Málaga,Benarrabá,1027,12.41,87.59,-75.18,197706,06,1977
Málaga,El Borge,1158,69.89,29.93,39.96,197706,06,1977
Málaga,El Burgo,2399,45.52,54.38,-8.86,197706,06,1977
Málaga,Campillos,7131,67.6,32.28,35.32,197706,06,1977
Málaga,Canillas de Aceituno,3172,47.32,51.98,-4.66,197706,06,1977
Málaga,Canillas de Albaida,875,14.61,85.39,-70.78,197706,06,1977
Málaga,Cañete la Real,2461,64.54,34.94,29.6,197706,06,1977
Málaga,Carratraca,1017,57.53,42.47,15.06,197706,06,1977
Málaga,Cartajima,480,28.84,71.16,-42.32,197706,06,1977
Málaga,Cártama,10123,78.64,21.18,57.46,197706,06,1977
Málaga,Casabermeja,3302,67.91,31.93,35.98,197706,06,1977
Málaga,Casarabonela,2919,50.03,49.62,0.41,197706,06,1977
Málaga,Casares,3655,65.27,34.48,30.79,197706,06,1977
Málaga,Coín,21112,68.57,30.48,38.09,197706,06,1977
Málaga,Colmenar,4028,40.36,59.03,-18.67,197706,06,1977
Málaga,Comares,2106,25.52,74.13,-48.61,197706,06,1977
Málaga,Cómpeta,2423,18.82,79.59,-60.77,197706,06,1977
Málaga,Cortes de la Frontera,4612,34.17,65.24,-31.07,197706,06,1977
Málaga,Cuevas Bajas,1613,80.21,19.55,60.66,197706,06,1977
Málaga,Cuevas del Becerro,2106,76.89,22.74,54.15,197706,06,1977
Málaga,Cuevas de San Marcos,4018,65.15,34.12,31.03,197706,06,1977
Málaga,Cútar,881,28.77,71.23,-42.46,197706,06,1977
Málaga,Estepona,22456,72.91,26.1,46.81,197706,06,1977
Málaga,Faraján,379,7.78,92.22,-84.44,197706,06,1977
Málaga,Frigiliana,2179,40.9,59.01,-18.11,197706,06,1977
Málaga,Fuengirola,24961,52.45,46.82,5.63,197706,06,1977
Málaga,Fuente de Piedra,2050,43.87,56.02,-12.15,197706,06,1977
Málaga,Gaucín,2490,32.96,66.7,-33.74,197706,06,1977
Málaga,Genalguacil,1199,60.45,39.28,21.17,197706,06,1977
Málaga,Guaro,2353,69.6,30.4,39.2,197706,06,1977
Málaga,Humilladero,2201,61.14,38.76,22.38,197706,06,1977
Málaga,Igualeja,1548,37.85,61.41,-23.56,197706,06,1977
Málaga,Istán,1584,33.29,66.71,-33.42,197706,06,1977
Málaga,Iznate,813,31.75,68.01,-36.26,197706,06,1977
Málaga,Jimera de Líbar,671,28.83,67.57,-38.74,197706,06,1977
Málaga,Jubrique,1357,69.87,29.94,39.93,197706,06,1977
Málaga,Júzcar,264,25.37,74.63,-49.26,197706,06,1977
Málaga,Macharaviaya,362,32.26,67.74,-35.48,197706,06,1977
Málaga,Málaga,408458,66.8,32.09,34.71,197706,06,1977
Málaga,Manilva,4219,69.17,30.36,38.81,197706,06,1977
Málaga,Marbella,50990,63.66,35.36,28.3,197706,06,1977
Málaga,Mijas,11300,59.01,39.75,19.26,197706,06,1977
Málaga,Moclinejo,1215,44.66,53.42,-8.76,197706,06,1977
Málaga,Mollina,3177,63.74,36.05,27.69,197706,06,1977
Málaga,Monda,2056,64.32,35.58,28.74,197706,06,1977
Málaga,Montejaque,1875,69.25,30.75,38.5,197706,06,1977
Málaga,Nerja,10120,46.7,52.57,-5.87,197706,06,1977
Málaga,Ojén,1986,72.15,27.36,44.79,197706,06,1977
Málaga,Parauta,661,42.18,54.5,-12.32,197706,06,1977
Málaga,Periana,3777,42.5,57.12,-14.62,197706,06,1977
Málaga,Pizarra,6567,62.86,36.37,26.49,197706,06,1977
Málaga,Pujerra,379,58.47,40.98,17.49,197706,06,1977
Málaga,Rincón de la Victoria,6543,55.58,43.81,11.77,197706,06,1977
Málaga,Riogordo,3004,33.79,65.29,-31.5,197706,06,1977
Málaga,Ronda,30043,48.43,50.93,-2.5,197706,06,1977
Málaga,Salares,429,20.92,78.57,-57.65,197706,06,1977
Málaga,Sayalonga,1502,37.01,62.8,-25.79,197706,06,1977
Málaga,Sedella,956,80.95,18.8,62.15,197706,06,1977
Málaga,Sierra de Yeguas,3197,58.66,41.08,17.58,197706,06,1977
Málaga,Teba,4861,77.21,22.29,54.92,197706,06,1977
Málaga,Tolox,3172,45.56,53.91,-8.35,197706,06,1977
Málaga,Torrox,9034,69.5,29.51,39.99,197706,06,1977
Málaga,Totalán,702,68.77,30.66,38.11,197706,06,1977
Málaga,Valle de Abdalajís,3520,66.69,33.24,33.45,197706,06,1977
Málaga,Vélez-Málaga,37020,52.62,46.5,6.12,197706,06,1977
Málaga,Villanueva de Algaidas,4491,49.93,49.52,0.41,197706,06,1977
Málaga,Villanueva del Rosario,2887,62.32,37.27,25.05,197706,06,1977
Málaga,Villanueva del Trabuco,4109,54.08,45.67,8.41,197706,06,1977
Málaga,Villanueva de Tapia,1470,35.86,63.59,-27.73,197706,06,1977
Málaga,Viñuela,1384,57.54,42.3,15.24,197706,06,1977
Málaga,Yunquera,3187,34.67,65.12,-30.45,197706,06,1977
Sevilla,Aguadulce,2078,54.86,45.05,9.81,197706,06,1977
Sevilla,Alanís,2460,52.24,47.76,4.48,197706,06,1977
Sevilla,Albaida del Aljarafe,1491,23.96,76.04,-52.08,197706,06,1977
Sevilla,Alcalá de Guadaíra,39593,70.91,28.91,42.0,197706,06,1977
Sevilla,Alcalá del Río,8851,74.97,24.91,50.06,197706,06,1977
Sevilla,Alcolea del Río,3124,59.17,40.66,18.51,197706,06,1977
Sevilla,La Algaba,11156,74.69,25.27,49.42,197706,06,1977
Sevilla,Algámitas,1467,53.6,45.72,7.88,197706,06,1977
Sevilla,Almadén de la Plata,2048,61.69,37.97,23.72,197706,06,1977
Sevilla,Almensilla,1506,34.36,65.17,-30.81,197706,06,1977
Sevilla,Arahal,15826,62.12,37.7,24.42,197706,06,1977
Sevilla,Aznalcázar,3016,36.09,63.91,-27.82,197706,06,1977
Sevilla,Aznalcóllar,4745,59.57,40.43,19.14,197706,06,1977
Sevilla,Badolatosa,2778,54.38,45.62,8.76,197706,06,1977
Sevilla,Benacazón,4052,33.68,66.01,-32.33,197706,06,1977
Sevilla,Bollullos de la Mitación,3851,55.68,44.22,11.46,197706,06,1977
Sevilla,Bormujos,4307,52.77,47.13,5.64,197706,06,1977
Sevilla,Brenes,7689,66.57,33.38,33.19,197706,06,1977
Sevilla,Burguillos,2382,72.46,27.54,44.92,197706,06,1977
Sevilla,Las Cabezas de San Juan,11044,70.34,29.56,40.78,197706,06,1977
Sevilla,Camas,23840,71.88,27.86,44.02,197706,06,1977
Sevilla,La Campana,4796,50.88,49.01,1.87,197706,06,1977
Sevilla,Cantillana,8010,47.36,52.64,-5.28,197706,06,1977
Sevilla,Carmona,21548,68.91,30.97,37.94,197706,06,1977
Sevilla,Carrión de los Céspedes,2518,43.68,56.18,-12.5,197706,06,1977
Sevilla,Casariche,4270,83.39,16.56,66.83,197706,06,1977
Sevilla,Castilblanco de los Arroyos,3419,65.66,34.34,31.32,197706,06,1977
Sevilla,Castilleja de Guzmán,216,31.58,68.42,-36.84,197706,06,1977
Sevilla,Castilleja de la Cuesta,7566,52.71,47.09,5.62,197706,06,1977
Sevilla,Castilleja del Campo,664,47.99,52.01,-4.02,197706,06,1977
Sevilla,El Castillo de las Guardas,2063,34.06,65.85,-31.79,197706,06,1977
Sevilla,Cazalla de la Sierra,6595,46.77,52.62,-5.85,197706,06,1977
Sevilla,Constantina,10330,43.55,56.01,-12.46,197706,06,1977
Sevilla,Coria del Río,20402,68.55,26.25,42.3,197706,06,1977
Sevilla,Coripe,2075,24.33,74.55,-50.22,197706,06,1977
Sevilla,El Coronil,5457,55.33,44.49,10.84,197706,06,1977
Sevilla,Los Corrales,3657,63.64,35.1,28.54,197706,06,1977
Sevilla,Dos Hermanas,47800,77.87,21.99,55.88,197706,06,1977
Sevilla,Écija,33505,46.7,53.02,-6.32,197706,06,1977
Sevilla,Espartinas,1876,28.19,71.81,-43.62,197706,06,1977
Sevilla,Estepa,9370,46.56,53.4,-6.84,197706,06,1977
Sevilla,Fuentes de Andalucía,8729,54.84,44.83,10.01,197706,06,1977
Sevilla,El Garrobo,717,45.55,53.66,-8.11,197706,06,1977
Sevilla,Gelves,3092,59.3,40.57,18.73,197706,06,1977
Sevilla,Gerena,4682,60.17,39.7,20.47,197706,06,1977
Sevilla,Gilena,3400,63.0,36.95,26.05,197706,06,1977
Sevilla,Gines,3596,32.49,67.45,-34.96,197706,06,1977
Sevilla,Guadalcanal,3551,52.22,47.23,4.99,197706,06,1977
Sevilla,Guillena,6906,68.46,31.4,37.06,197706,06,1977
Sevilla,Herrera,4678,35.99,64.01,-28.02,197706,06,1977
Sevilla,Huévar del Aljarafe,2036,25.04,74.87,-49.83,197706,06,1977
Sevilla,Lantejuela,2887,62.96,36.9,26.06,197706,06,1977
Sevilla,Lebrija,21990,53.47,46.38,7.09,197706,06,1977
Sevilla,Lora de Estepa,673,61.52,38.48,23.04,197706,06,1977
Sevilla,Lora del Río,15922,60.37,39.6,20.77,197706,06,1977
Sevilla,La Luisiana,5749,66.57,33.37,33.2,197706,06,1977
Sevilla,El Madroño,545,31.2,68.42,-37.22,197706,06,1977
Sevilla,Mairena del Alcor,11410,54.59,45.09,9.5,197706,06,1977
Sevilla,Mairena del Aljarafe,8814,70.19,29.78,40.41,197706,06,1977
Sevilla,Marchena,18510,46.37,53.46,-7.09,197706,06,1977
Sevilla,Marinaleda,2153,68.83,31.17,37.66,197706,06,1977
Sevilla,Martín de la Jara,2348,57.48,41.97,15.51,197706,06,1977
Sevilla,Los Molares,2558,75.92,24.08,51.84,197706,06,1977
Sevilla,Montellano,7066,61.44,38.27,23.17,197706,06,1977
Sevilla,Morón de la Frontera,26047,64.22,35.65,28.57,197706,06,1977
Sevilla,Las Navas de la Concepción,2737,57.73,42.02,15.71,197706,06,1977
Sevilla,Olivares,5765,29.27,70.7,-41.43,197706,06,1977
Sevilla,Osuna,18983,57.71,42.13,15.58,197706,06,1977
Sevilla,Los Palacios y Villafranca,21641,69.74,30.03,39.71,197706,06,1977
Sevilla,Palomares del Río,1142,60.5,39.31,21.19,197706,06,1977
Sevilla,Paradas,7079,52.06,47.85,4.21,197706,06,1977
Sevilla,Pedrera,4052,57.31,42.25,15.06,197706,06,1977
Sevilla,El Pedroso,2557,48.71,51.08,-2.37,197706,06,1977
Sevilla,Peñaflor,4221,62.46,37.49,24.97,197706,06,1977
Sevilla,Pilas,9343,55.13,44.85,10.28,197706,06,1977
Sevilla,Pruna,3925,51.85,48.1,3.75,197706,06,1977
Sevilla,La Puebla de Cazalla,10263,52.5,47.45,5.05,197706,06,1977
Sevilla,La Puebla de los Infantes,4215,49.74,50.26,-0.52,197706,06,1977
Sevilla,La Puebla del Río,12566,75.7,23.86,51.84,197706,06,1977
Sevilla,El Real de la Jara,1939,48.25,51.48,-3.23,197706,06,1977
Sevilla,La Rinconada,16522,80.37,19.57,60.8,197706,06,1977
Sevilla,La Roda de Andalucía,3877,60.62,39.23,21.39,197706,06,1977
Sevilla,El Ronquillo,1492,61.57,38.3,23.27,197706,06,1977
Sevilla,El Rubio,3689,59.65,40.29,19.36,197706,06,1977
Sevilla,Salteras,2312,43.99,56.01,-12.02,197706,06,1977
Sevilla,San Juan de Aznalfarache,21925,68.28,31.38,36.9,197706,06,1977
Sevilla,Sanlúcar la Mayor,7122,26.32,73.58,-47.26,197706,06,1977
Sevilla,San Nicolás del Puerto,1108,61.13,38.87,22.26,197706,06,1977
Sevilla,Santiponce,4791,78.42,21.58,56.84,197706,06,1977
Sevilla,El Saucejo,4119,53.75,46.25,7.5,197706,06,1977
Sevilla,Sevilla,590235,57.37,42.36,15.01,197706,06,1977
Sevilla,Tocina,8008,69.35,30.24,39.11,197706,06,1977
Sevilla,Tomares,4346,54.09,45.56,8.53,197706,06,1977
Sevilla,Umbrete,3396,31.04,68.96,-37.92,197706,06,1977
Sevilla,Utrera,34250,66.66,33.12,33.54,197706,06,1977
Sevilla,Valencina de la Concepción,2735,49.87,50.13,-0.26,197706,06,1977
Sevilla,Villamanrique de la Condesa,3201,43.91,55.64,-11.73,197706,06,1977
Sevilla,Villanueva del Ariscal,3339,31.21,68.37,-37.16,197706,06,1977
Sevilla,Villanueva del Río y Minas,7356,82.3,17.22,65.08,197706,06,1977
Sevilla,Villanueva de San Juan,1919,54.39,45.49,8.9,197706,06,1977
Sevilla,Villaverde del Río,5609,55.3,44.7,10.6,197706,06,1977
Sevilla,El Viso del Alcor,12261,68.92,30.9,38.02,197706,06,1977
Almería,Abla,1775,20.69,77.68,-56.99,197903,03,1979
Almería,Abrucena,1825,42.37,56.54,-14.17,197903,03,1979
Almería,Adra,16993,45.8,52.89,-7.09,197903,03,1979
Almería,Albánchez,1078,35.7,63.93,-28.23,197903,03,1979
Almería,Alboloduy,1121,36.61,63.39,-26.78,197903,03,1979
Almería,Albox,10702,29.36,69.86,-40.5,197903,03,1979
Almería,Alcolea,1269,48.32,49.31,-0.99,197903,03,1979
Almería,Alcóntar,944,23.31,75.88,-52.57,197903,03,1979
Almería,Alcudia de Monteagud,286,32.19,67.12,-34.93,197903,03,1979
Almería,Alhabia,1192,53.21,46.79,6.42,197903,03,1979
Almería,Alhama de Almería,2985,76.59,23.23,53.36,197903,03,1979
Almería,Alicún,248,23.42,76.58,-53.16,197903,03,1979
Almería,Almería,133844,55.89,43.41,12.48,197903,03,1979
Almería,Almócita,284,11.31,88.69,-77.38,197903,03,1979
Almería,Alsodux,170,38.78,61.22,-22.44,197903,03,1979
Almería,Antas,2464,46.21,53.44,-7.23,197903,03,1979
Almería,Arboleas,1712,32.76,66.75,-33.99,197903,03,1979
