Municipios,Origen,Total,Año,Provincia
Espera,América,0.0,1998,Cádiz
Espera,Asia,0.0,1998,Cádiz
Espera,Europa,0.0,1998,Cádiz
Espera,Oceanía,0.0,1998,Cádiz
El Gastor,Africa,0.0,1998,Cádiz
El Gastor,América,0.0,1998,Cádiz
El Gastor,Asia,0.0,1998,Cádiz
El Gastor,Europa,0.04962779156327543,1998,Cádiz
El Gastor,Oceanía,0.0,1998,Cádiz
Grazalema,Africa,0.0,1998,Cádiz
Grazalema,América,0.0,1998,Cádiz
Grazalema,Asia,0.0,1998,Cádiz
Grazalema,Europa,0.1773049645390071,1998,Cádiz
Grazalema,Oceanía,0.0,1998,Cádiz
Jerez de la Frontera,Africa,0.06442660323124194,1998,Cádiz
Jerez de la Frontera,América,0.0814968998138787,1998,Cádiz
Jerez de la Frontera,Asia,0.016519641854164602,1998,Cádiz
Jerez de la Frontera,Europa,0.10076981531040408,1998,Cádiz
Jerez de la Frontera,Oceanía,0.0,1998,Cádiz
Jimena de la Frontera,Africa,0.1005811354492624,1998,Cádiz
Jimena de la Frontera,América,0.11175681716584711,1998,Cádiz
Jimena de la Frontera,Asia,0.03352704514975414,1998,Cádiz
Jimena de la Frontera,Europa,2.637460885113992,1998,Cádiz
Jimena de la Frontera,Oceanía,0.0,1998,Cádiz
La Línea de la Concepción,Africa,0.24317026949974008,1998,Cádiz
La Línea de la Concepción,América,0.12913179828606886,1998,Cádiz
La Línea de la Concepción,Asia,0.12577772560331382,1998,Cádiz
La Línea de la Concepción,Europa,1.095104730919519,1998,Cádiz
La Línea de la Concepción,Oceanía,0.0,1998,Cádiz
Medina-Sidonia,Africa,0.00919793966151582,1998,Cádiz
Medina-Sidonia,América,0.01839587932303164,1998,Cádiz
Medina-Sidonia,Asia,0.00919793966151582,1998,Cádiz
Medina-Sidonia,Europa,0.05518763796909492,1998,Cádiz
Medina-Sidonia,Oceanía,0.0,1998,Cádiz
Olvera,Africa,0.11256190904997748,1998,Cádiz
Olvera,América,0.05628095452498874,1998,Cádiz
Olvera,Asia,0.0,1998,Cádiz
Olvera,Europa,0.04502476361999099,1998,Cádiz
Olvera,Oceanía,0.0,1998,Cádiz
Paterna de Rivera,Africa,0.0,1998,Cádiz
Paterna de Rivera,América,0.0,1998,Cádiz
Paterna de Rivera,Asia,0.0,1998,Cádiz
Paterna de Rivera,Europa,0.019527436047646944,1998,Cádiz
Paterna de Rivera,Oceanía,0.0,1998,Cádiz
Prado del Rey,Africa,0.08643042350907519,1998,Cádiz
Prado del Rey,América,0.10371650821089023,1998,Cádiz
Prado del Rey,Asia,0.0,1998,Cádiz
Prado del Rey,Europa,0.15557476231633535,1998,Cádiz
Prado del Rey,Oceanía,0.0,1998,Cádiz
El Puerto de Santa María,Africa,0.08544921875,1998,Cádiz
El Puerto de Santa María,América,0.5696614583333333,1998,Cádiz
El Puerto de Santa María,Asia,0.07188585069444445,1998,Cádiz
El Puerto de Santa María,Europa,0.3106011284722222,1998,Cádiz
El Puerto de Santa María,Oceanía,0.0,1998,Cádiz
Puerto Real,Africa,0.2244500972617088,1998,Cádiz
Puerto Real,América,0.06883136316025737,1998,Cádiz
Puerto Real,Asia,0.02992667963489451,1998,Cádiz
Puerto Real,Europa,0.11671405057608858,1998,Cádiz
Puerto Real,Oceanía,0.0,1998,Cádiz
Puerto Serrano,Africa,0.0,1998,Cádiz
Puerto Serrano,América,0.0,1998,Cádiz
Puerto Serrano,Asia,0.0,1998,Cádiz
Puerto Serrano,Europa,0.0,1998,Cádiz
Puerto Serrano,Oceanía,0.0,1998,Cádiz
Rota,Africa,0.26311528497409326,1998,Cádiz
Rota,América,1.3196243523316062,1998,Cádiz
Rota,Asia,0.07691062176165803,1998,Cádiz
Rota,Europa,0.27525906735751293,1998,Cádiz
Rota,Oceanía,0.012143782383419689,1998,Cádiz
San Fernando,Africa,0.05475277929868831,1998,Cádiz
San Fernando,América,0.048801390244483066,1998,Cádiz
San Fernando,Asia,0.021425000595138903,1998,Cádiz
San Fernando,Europa,0.05118194586616517,1998,Cádiz
San Fernando,Oceanía,0.0023805556216821002,1998,Cádiz
Sanlúcar de Barrameda,Africa,0.07982796259489754,1998,Cádiz
Sanlúcar de Barrameda,América,0.058649115375843074,1998,Cádiz
Sanlúcar de Barrameda,Asia,0.04235769443810889,1998,Cádiz
Sanlúcar de Barrameda,Europa,0.12707308331432668,1998,Cádiz
Sanlúcar de Barrameda,Oceanía,0.0,1998,Cádiz
San Roque,Africa,0.17471552728250156,1998,Cádiz
San Roque,América,0.3449511692500672,1998,Cádiz
San Roque,Asia,0.33151151330525935,1998,Cádiz
San Roque,Europa,2.1861840336887375,1998,Cádiz
San Roque,Oceanía,0.0,1998,Cádiz
Setenil de las Bodegas,Africa,0.03194888178913738,1998,Cádiz
Setenil de las Bodegas,América,0.03194888178913738,1998,Cádiz
Setenil de las Bodegas,Asia,0.0,1998,Cádiz
Setenil de las Bodegas,Europa,0.06389776357827476,1998,Cádiz
Setenil de las Bodegas,Oceanía,0.0,1998,Cádiz
Tarifa,Africa,0.1389072628654584,1998,Cádiz
Tarifa,América,0.10583410504034925,1998,Cádiz
Tarifa,Asia,0.026458526260087312,1998,Cádiz
Tarifa,Europa,1.4750628389998677,1998,Cádiz
Tarifa,Oceanía,0.0,1998,Cádiz
Torre Alháquime,Africa,0.0,1998,Cádiz
Torre Alháquime,América,0.0,1998,Cádiz
Torre Alháquime,Asia,0.0,1998,Cádiz
Torre Alháquime,Europa,0.4048582995951417,1998,Cádiz
Torre Alháquime,Oceanía,0.0,1998,Cádiz
Trebujena,Africa,0.043308791684711995,1998,Cádiz
Trebujena,América,0.014436263894903998,1998,Cádiz
Trebujena,Asia,0.0,1998,Cádiz
Trebujena,Europa,0.14436263894904,1998,Cádiz
Trebujena,Oceanía,0.0,1998,Cádiz
Ubrique,Africa,0.022271714922048998,1998,Cádiz
Ubrique,América,0.027839643652561245,1998,Cádiz
Ubrique,Asia,0.011135857461024499,1998,Cádiz
Ubrique,Europa,0.016703786191536747,1998,Cádiz
Ubrique,Oceanía,0.0,1998,Cádiz
Vejer de la Frontera,Africa,0.015709685020815333,1998,Cádiz
Vejer de la Frontera,América,0.007854842510407667,1998,Cádiz
Vejer de la Frontera,Asia,0.007854842510407667,1998,Cádiz
Vejer de la Frontera,Europa,0.36917759798916033,1998,Cádiz
Vejer de la Frontera,Oceanía,0.0,1998,Cádiz
Villaluenga del Rosario,Africa,0.0,1998,Cádiz
Villaluenga del Rosario,América,0.0,1998,Cádiz
Villaluenga del Rosario,Asia,0.0,1998,Cádiz
Villaluenga del Rosario,Europa,0.0,1998,Cádiz
Villaluenga del Rosario,Oceanía,0.0,1998,Cádiz
Villamartín,Africa,0.11702750146284377,1998,Cádiz
Villamartín,América,0.016718214494691967,1998,Cádiz
Villamartín,Asia,0.0,1998,Cádiz
Villamartín,Europa,0.058513750731421885,1998,Cádiz
Villamartín,Oceanía,0.008359107247345983,1998,Cádiz
Zahara,Africa,0.12886597938144329,1998,Cádiz
Zahara,América,0.0,1998,Cádiz
Zahara,Asia,0.0,1998,Cádiz
Zahara,Europa,0.19329896907216496,1998,Cádiz
Zahara,Oceanía,0.0,1998,Cádiz
Benalup-Casas Viejas,Africa,0.01618384851917786,1998,Cádiz
Benalup-Casas Viejas,América,0.01618384851917786,1998,Cádiz
Benalup-Casas Viejas,Asia,0.0,1998,Cádiz
Benalup-Casas Viejas,Europa,0.03236769703835572,1998,Cádiz
Benalup-Casas Viejas,Oceanía,0.0,1998,Cádiz
San José del Valle,Africa,0.04627487274409996,1998,Cádiz
San José del Valle,América,0.02313743637204998,1998,Cádiz
San José del Valle,Asia,0.0,1998,Cádiz
San José del Valle,Europa,0.02313743637204998,1998,Cádiz
San José del Valle,Oceanía,0.0,1998,Cádiz
Adamuz,Africa,0.02252252252252252,1998,Córdoba
Adamuz,América,0.11261261261261261,1998,Córdoba
Adamuz,Asia,0.0,1998,Córdoba
Adamuz,Europa,0.0,1998,Córdoba
Adamuz,Oceanía,0.0,1998,Córdoba
Aguilar de la Frontera,Africa,0.044786146152123604,1998,Córdoba
Aguilar de la Frontera,América,0.0,1998,Córdoba
Aguilar de la Frontera,Asia,0.0,1998,Córdoba
Aguilar de la Frontera,Europa,0.022393073076061802,1998,Córdoba
Aguilar de la Frontera,Oceanía,0.0,1998,Córdoba
Alcaracejos,Africa,0.0,1998,Córdoba
Alcaracejos,América,0.0,1998,Córdoba
Alcaracejos,Asia,0.0,1998,Córdoba
Alcaracejos,Europa,0.0,1998,Córdoba
Alcaracejos,Oceanía,0.0,1998,Córdoba
Almedinilla,Africa,0.0,1998,Córdoba
Almedinilla,América,0.0,1998,Córdoba
Almedinilla,Asia,0.0,1998,Córdoba
Almedinilla,Europa,0.03915426781519186,1998,Córdoba
Almedinilla,Oceanía,0.0,1998,Córdoba
Almodóvar del Río,Africa,0.01397624039133473,1998,Córdoba
Almodóvar del Río,América,0.01397624039133473,1998,Córdoba
Almodóvar del Río,Asia,0.01397624039133473,1998,Córdoba
Almodóvar del Río,Europa,0.02795248078266946,1998,Córdoba
Almodóvar del Río,Oceanía,0.01397624039133473,1998,Córdoba
Añora,Africa,0.3071253071253071,1998,Córdoba
Añora,América,0.06142506142506143,1998,Córdoba
Añora,Asia,0.0,1998,Córdoba
Añora,Europa,0.0,1998,Córdoba
Añora,Oceanía,0.0,1998,Córdoba
Baena,Africa,0.06481527646208307,1998,Córdoba
Baena,América,0.05484369546791644,1998,Córdoba
Baena,Asia,0.044872114473749815,1998,Córdoba
Baena,Europa,0.04985790497083313,1998,Córdoba
Baena,Oceanía,0.0,1998,Córdoba
Belalcázar,Africa,0.0,1998,Córdoba
Belalcázar,América,0.051559680329981955,1998,Córdoba
Belalcázar,Asia,0.0,1998,Córdoba
Belalcázar,Europa,0.051559680329981955,1998,Córdoba
Belalcázar,Oceanía,0.0,1998,Córdoba
Belmez,Africa,0.0,1998,Córdoba
Belmez,América,0.0,1998,Córdoba
Belmez,Asia,0.04929751047572097,1998,Córdoba
Belmez,Europa,0.024648755237860486,1998,Córdoba
Belmez,Oceanía,0.0,1998,Córdoba
Benamejí,Africa,0.042238648363252376,1998,Córdoba
Benamejí,América,0.021119324181626188,1998,Córdoba
Benamejí,Asia,0.0,1998,Córdoba
Benamejí,Europa,0.042238648363252376,1998,Córdoba
Benamejí,Oceanía,0.0,1998,Córdoba
Los Blázquez,Africa,0.0,1998,Córdoba
Los Blázquez,América,0.0,1998,Córdoba
Los Blázquez,Asia,0.0,1998,Córdoba
Los Blázquez,Europa,0.0,1998,Córdoba
Los Blázquez,Oceanía,0.0,1998,Córdoba
Bujalance,Africa,0.024378352023403216,1998,Córdoba
Bujalance,América,0.012189176011701608,1998,Córdoba
Bujalance,Asia,0.0,1998,Córdoba
Bujalance,Europa,0.0,1998,Córdoba
Bujalance,Oceanía,0.0,1998,Córdoba
Cabra,Africa,0.048033046736154474,1998,Córdoba
Cabra,América,0.03842643738892358,1998,Córdoba
Cabra,Asia,0.01921321869446179,1998,Córdoba
Cabra,Europa,0.07204957010423171,1998,Córdoba
Cabra,Oceanía,0.0,1998,Córdoba
Cañete de las Torres,Africa,0.0,1998,Córdoba
Cañete de las Torres,América,0.02920560747663551,1998,Córdoba
Cañete de las Torres,Asia,0.0,1998,Córdoba
Cañete de las Torres,Europa,0.0,1998,Córdoba
Cañete de las Torres,Oceanía,0.0,1998,Córdoba
Carcabuey,Africa,0.0,1998,Córdoba
Carcabuey,América,0.0,1998,Córdoba
Carcabuey,Asia,0.0,1998,Córdoba
Carcabuey,Europa,0.06927606511950121,1998,Córdoba
Carcabuey,Oceanía,0.0,1998,Córdoba
Cardeña,Africa,0.0,1998,Córdoba
Cardeña,América,0.050864699898270596,1998,Córdoba
Cardeña,Asia,0.0,1998,Córdoba
Cardeña,Europa,0.0,1998,Córdoba
Cardeña,Oceanía,0.0,1998,Córdoba
La Carlota,Africa,0.029140359397765908,1998,Córdoba
La Carlota,América,0.06799417192812045,1998,Córdoba
La Carlota,Asia,0.0,1998,Córdoba
La Carlota,Europa,0.08742107819329772,1998,Córdoba
La Carlota,Oceanía,0.0,1998,Córdoba
El Carpio,Africa,0.02275830678197542,1998,Córdoba
El Carpio,América,0.02275830678197542,1998,Córdoba
El Carpio,Asia,0.09103322712790168,1998,Córdoba
El Carpio,Europa,0.15930814747382793,1998,Córdoba
El Carpio,Oceanía,0.0,1998,Córdoba
Castro del Río,Africa,0.012476606363069246,1998,Córdoba
Castro del Río,América,0.0,1998,Córdoba
Castro del Río,Asia,0.0,1998,Córdoba
Castro del Río,Europa,0.0,1998,Córdoba
Castro del Río,Oceanía,0.0,1998,Córdoba
Conquista,Africa,0.0,1998,Córdoba
Conquista,América,0.0,1998,Córdoba
Conquista,Asia,0.1953125,1998,Córdoba
Conquista,Europa,0.0,1998,Córdoba
Conquista,Oceanía,0.0,1998,Córdoba
Córdoba,Africa,0.0764612322195373,1998,Córdoba
Córdoba,América,0.09710899113114231,1998,Córdoba
Córdoba,Asia,0.0296811534354322,1998,Córdoba
Córdoba,Europa,0.09775423359712997,1998,Córdoba
Córdoba,Oceanía,0.001290484931975313,1998,Córdoba
Doña Mencía,Africa,0.0,1998,Córdoba
Doña Mencía,América,0.0,1998,Córdoba
Doña Mencía,Asia,0.0,1998,Córdoba
Doña Mencía,Europa,0.0,1998,Córdoba
Doña Mencía,Oceanía,0.0,1998,Córdoba
Dos Torres,Africa,0.0,1998,Córdoba
Dos Torres,América,0.0,1998,Córdoba
Dos Torres,Asia,0.0,1998,Córdoba
Dos Torres,Europa,0.039761431411530816,1998,Córdoba
Dos Torres,Oceanía,0.0,1998,Córdoba
Encinas Reales,Africa,0.0,1998,Córdoba
Encinas Reales,América,0.0,1998,Córdoba
Encinas Reales,Asia,0.0,1998,Córdoba
Encinas Reales,Europa,0.0,1998,Córdoba
Encinas Reales,Oceanía,0.0,1998,Córdoba
Espejo,Africa,0.0,1998,Córdoba
Espejo,América,0.0,1998,Córdoba
Espejo,Asia,0.0,1998,Córdoba
Espejo,Europa,0.0,1998,Córdoba
Espejo,Oceanía,0.0,1998,Córdoba
Espiel,Africa,0.0,1998,Córdoba
Espiel,América,0.0,1998,Córdoba
Espiel,Asia,0.0,1998,Córdoba
Espiel,Europa,0.04079967360261118,1998,Córdoba
Espiel,Oceanía,0.0,1998,Córdoba
Fernán-Núñez,Africa,0.03159890457130819,1998,Córdoba
Fernán-Núñez,América,0.010532968190436065,1998,Córdoba
Fernán-Núñez,Asia,0.0,1998,Córdoba
Fernán-Núñez,Europa,0.010532968190436065,1998,Córdoba
Fernán-Núñez,Oceanía,0.0,1998,Córdoba
Fuente la Lancha,Africa,0.0,1998,Córdoba
Fuente la Lancha,América,0.0,1998,Córdoba
Fuente la Lancha,Asia,0.0,1998,Córdoba
Fuente la Lancha,Europa,0.0,1998,Córdoba
Fuente la Lancha,Oceanía,0.0,1998,Córdoba
Fuente Obejuna,Africa,0.032749304077288356,1998,Córdoba
Fuente Obejuna,América,0.032749304077288356,1998,Córdoba
Fuente Obejuna,Asia,0.0,1998,Córdoba
Fuente Obejuna,Europa,0.016374652038644178,1998,Córdoba
Fuente Obejuna,Oceanía,0.0,1998,Córdoba
Fuente Palmera,Africa,0.0,1998,Córdoba
Fuente Palmera,América,0.0,1998,Córdoba
Fuente Palmera,Asia,0.0,1998,Córdoba
Fuente Palmera,Europa,0.0515729757607014,1998,Córdoba
Fuente Palmera,Oceanía,0.0,1998,Córdoba
Fuente-Tójar,Africa,0.0,1998,Córdoba
Fuente-Tójar,América,0.0,1998,Córdoba
Fuente-Tójar,Asia,0.0,1998,Córdoba
Fuente-Tójar,Europa,0.11848341232227488,1998,Córdoba
Fuente-Tójar,Oceanía,0.0,1998,Córdoba
La Granjuela,Africa,0.1953125,1998,Córdoba
La Granjuela,América,0.0,1998,Córdoba
La Granjuela,Asia,0.0,1998,Córdoba
La Granjuela,Europa,1.3671875,1998,Córdoba
La Granjuela,Oceanía,0.0,1998,Córdoba
Guadalcázar,Africa,0.08568980291345331,1998,Córdoba
Guadalcázar,América,0.0,1998,Córdoba
Guadalcázar,Asia,0.0,1998,Córdoba
Guadalcázar,Europa,0.0,1998,Córdoba
Guadalcázar,Oceanía,0.0,1998,Córdoba
El Guijo,Africa,0.0,1998,Córdoba
El Guijo,América,0.0,1998,Córdoba
El Guijo,Asia,0.0,1998,Córdoba
El Guijo,Europa,0.24213075060532688,1998,Córdoba
El Guijo,Oceanía,0.0,1998,Córdoba
Hinojosa del Duque,Africa,0.0,1998,Córdoba
Hinojosa del Duque,América,0.012507817385866166,1998,Córdoba
Hinojosa del Duque,Asia,0.0,1998,Córdoba
Hinojosa del Duque,Europa,0.08755472170106317,1998,Córdoba
Hinojosa del Duque,Oceanía,0.0,1998,Córdoba
Hornachuelos,Africa,0.0,1998,Córdoba
Hornachuelos,América,0.01977848101265823,1998,Córdoba
Hornachuelos,Asia,0.0,1998,Córdoba
Hornachuelos,Europa,0.15822784810126583,1998,Córdoba
Hornachuelos,Oceanía,0.0,1998,Córdoba
Iznájar,Africa,0.07692307692307693,1998,Córdoba
Iznájar,América,0.019230769230769232,1998,Córdoba
Iznájar,Asia,0.0,1998,Córdoba
Iznájar,Europa,0.057692307692307696,1998,Córdoba
Iznájar,Oceanía,0.0,1998,Córdoba
Lucena,Africa,0.15465077044202002,1998,Córdoba
Lucena,América,0.05342481160724328,1998,Córdoba
Lucena,Asia,0.022494657518839275,1998,Córdoba
Lucena,Europa,0.09841412664492184,1998,Córdoba
Lucena,Oceanía,0.0,1998,Córdoba
Luque,Africa,0.0,1998,Córdoba
Luque,América,0.0,1998,Córdoba
Luque,Asia,0.0,1998,Córdoba
Luque,Europa,0.05887547836326171,1998,Córdoba
Luque,Oceanía,0.0,1998,Córdoba
Montalbán de Córdoba,Africa,0.17532325224632916,1998,Córdoba
Montalbán de Córdoba,América,0.021915406530791146,1998,Córdoba
Montalbán de Córdoba,Asia,0.0,1998,Córdoba
Montalbán de Córdoba,Europa,0.06574621959237344,1998,Córdoba
Montalbán de Córdoba,Oceanía,0.0,1998,Córdoba
Montemayor,Africa,0.10501443948542925,1998,Córdoba
Montemayor,América,0.0,1998,Córdoba
Montemayor,Asia,0.0,1998,Córdoba
Montemayor,Europa,0.0,1998,Córdoba
Montemayor,Oceanía,0.0,1998,Córdoba
Montilla,Africa,0.07458757458757459,1998,Córdoba
Montilla,América,0.04826254826254826,1998,Córdoba
Montilla,Asia,0.0043875043875043875,1998,Córdoba
Montilla,Europa,0.10091260091260092,1998,Córdoba
Montilla,Oceanía,0.0,1998,Córdoba
Montoro,Africa,0.010538518284329224,1998,Córdoba
Montoro,América,0.0,1998,Córdoba
Montoro,Asia,0.0,1998,Córdoba
Montoro,Europa,0.05269259142164611,1998,Córdoba
Montoro,Oceanía,0.0,1998,Córdoba
Monturque,Africa,0.0,1998,Córdoba
Monturque,América,0.05167958656330749,1998,Córdoba
Monturque,Asia,0.0,1998,Córdoba
Monturque,Europa,0.10335917312661498,1998,Córdoba
Monturque,Oceanía,0.0,1998,Córdoba
Moriles,Africa,0.0,1998,Córdoba
Moriles,América,0.0,1998,Córdoba
Moriles,Asia,0.0,1998,Córdoba
Moriles,Europa,0.0,1998,Córdoba
Moriles,Oceanía,0.0,1998,Córdoba
Nueva Carteya,Africa,0.03534193320374625,1998,Córdoba
Nueva Carteya,América,0.0,1998,Córdoba
Nueva Carteya,Asia,0.0,1998,Córdoba
Nueva Carteya,Europa,0.0,1998,Córdoba
Nueva Carteya,Oceanía,0.0,1998,Córdoba
Obejo,Africa,0.06697923643670461,1998,Córdoba
Obejo,América,0.0,1998,Córdoba
Obejo,Asia,0.06697923643670461,1998,Córdoba
Obejo,Europa,0.0,1998,Córdoba
Obejo,Oceanía,0.0,1998,Córdoba
Palenciana,Africa,0.0,1998,Córdoba
Palenciana,América,0.0,1998,Córdoba
Palenciana,Asia,0.0,1998,Córdoba
Palenciana,Europa,0.0641025641025641,1998,Córdoba
Palenciana,Oceanía,0.0,1998,Córdoba
Palma del Río,Africa,0.04222081486172683,1998,Córdoba
Palma del Río,América,0.05277601857715854,1998,Córdoba
Palma del Río,Asia,0.0,1998,Córdoba
Palma del Río,Europa,0.02638800928857927,1998,Córdoba
Palma del Río,Oceanía,0.0,1998,Córdoba
Pedro Abad,Africa,0.0685166152792052,1998,Córdoba
Pedro Abad,América,0.0,1998,Córdoba
Pedro Abad,Asia,0.8564576909900651,1998,Córdoba
Pedro Abad,Europa,0.0342583076396026,1998,Córdoba
Pedro Abad,Oceanía,0.0,1998,Córdoba
Pedroche,Africa,0.0,1998,Córdoba
Pedroche,América,0.0,1998,Córdoba
Pedroche,Asia,0.0,1998,Córdoba
Pedroche,Europa,0.0,1998,Córdoba
Pedroche,Oceanía,0.0,1998,Córdoba
Peñarroya-Pueblonuevo,Africa,0.044098191974129064,1998,Córdoba
Peñarroya-Pueblonuevo,América,0.029398794649419375,1998,Córdoba
Peñarroya-Pueblonuevo,Asia,0.16169337057180655,1998,Córdoba
Peñarroya-Pueblonuevo,Europa,0.12494487726003234,1998,Córdoba
Peñarroya-Pueblonuevo,Oceanía,0.0,1998,Córdoba
Posadas,Africa,0.013958682300390844,1998,Córdoba
Posadas,América,0.013958682300390844,1998,Córdoba
Posadas,Asia,0.0,1998,Córdoba
Posadas,Europa,0.04187604690117253,1998,Córdoba
Posadas,Oceanía,0.0,1998,Córdoba
Pozoblanco,Africa,0.1047894963940085,1998,Córdoba
Pozoblanco,América,0.018492264069530914,1998,Córdoba
Pozoblanco,Asia,0.06780496825494668,1998,Córdoba
Pozoblanco,Europa,0.08013314430130063,1998,Córdoba
Pozoblanco,Oceanía,0.0,1998,Córdoba
Priego de Córdoba,Africa,0.09461164173724995,1998,Córdoba
Priego de Córdoba,América,0.06757974409803569,1998,Córdoba
Priego de Córdoba,Asia,0.02703189763921427,1998,Córdoba
Priego de Córdoba,Europa,0.03604253018561903,1998,Córdoba
Priego de Córdoba,Oceanía,0.0,1998,Córdoba
Puente Genil,Africa,0.04656494018196146,1998,Córdoba
Puente Genil,América,0.04298302170642596,1998,Córdoba
Puente Genil,Asia,0.01074575542660649,1998,Córdoba
Puente Genil,Europa,0.12536714664374238,1998,Córdoba
Puente Genil,Oceanía,0.0,1998,Córdoba
La Rambla,Africa,0.0,1998,Córdoba
La Rambla,América,0.013833171946327293,1998,Córdoba
La Rambla,Asia,0.0,1998,Córdoba
La Rambla,Europa,0.06916585973163646,1998,Córdoba
La Rambla,Oceanía,0.0,1998,Córdoba
Rute,Africa,0.01983536645839532,1998,Córdoba
Rute,América,0.05950609937518596,1998,Córdoba
Rute,Asia,0.0,1998,Córdoba
Rute,Europa,0.049588416145988294,1998,Córdoba
Rute,Oceanía,0.0,1998,Córdoba
San Sebastián de los Ballesteros,Africa,0.0,1998,Córdoba
San Sebastián de los Ballesteros,América,0.0,1998,Córdoba
San Sebastián de los Ballesteros,Asia,0.0,1998,Córdoba
San Sebastián de los Ballesteros,Europa,0.0,1998,Córdoba
San Sebastián de los Ballesteros,Oceanía,0.0,1998,Córdoba
Santaella,Africa,0.03407735559720566,1998,Córdoba
Santaella,América,0.0,1998,Córdoba
Santaella,Asia,0.0,1998,Córdoba
Santaella,Europa,0.08519338899301414,1998,Córdoba
Santaella,Oceanía,0.0,1998,Córdoba
Santa Eufemia,Africa,0.0,1998,Córdoba
Santa Eufemia,América,0.0,1998,Córdoba
Santa Eufemia,Asia,0.0,1998,Córdoba
Santa Eufemia,Europa,0.0,1998,Córdoba
Santa Eufemia,Oceanía,0.0,1998,Córdoba
Torrecampo,Africa,0.0,1998,Córdoba
Torrecampo,América,0.07057163020465773,1998,Córdoba
Torrecampo,Asia,0.0,1998,Córdoba
Torrecampo,Europa,0.07057163020465773,1998,Córdoba
Torrecampo,Oceanía,0.0,1998,Córdoba
Valenzuela,Africa,0.0,1998,Córdoba
Valenzuela,América,0.0,1998,Córdoba
Valenzuela,Asia,0.0,1998,Córdoba
Valenzuela,Europa,0.0,1998,Córdoba
