,Municipio,variable,value
4734,Píñar,abril_2009,4.44
4735,Quéntar,abril_2009,2.82
4736,Rioja,abril_2009,0.5
4737,Rosal de la Frontera,abril_2009,1.86
4738,Santa Bárbara de Casa,abril_2009,4.57
4739,Santa Elena,abril_2009,5.23
4740,Santa Eufemia,abril_2009,1.56
4741,Sayalonga,abril_2009,1.79
4742,Segura de la Sierra,abril_2009,4.72
4743,Sorihuela del Guadalimar,abril_2009,6.08
4744,Taberno,abril_2009,1.06
4745,Torre-Cardela,abril_2009,4.85
4746,Torrecampo,abril_2009,0.62
4747,Torres,abril_2009,3.01
4748,Valenzuela,abril_2009,4.87
4749,Villamena,abril_2009,1.07
4750,Villanueva de San Juan,abril_2009,1.6
4751,Villanueva de Tapia,abril_2009,5.52
4752,Villanueva del Duque,abril_2009,1.16
4753,Villanueva del Rey,abril_2009,1.25
4754,Villaralto,abril_2009,0.9
4755,Villardompardo,abril_2009,3.71
4756,Viñuela,abril_2009,2.31
4757,Zagra,abril_2009,9.4
4758,Zahara,abril_2009,6.54
4759,Ítrabo,abril_2009,2.63
4760,Abla,mayo_2009,2.33
4761,Abrucena,mayo_2009,3.73
4762,Aguadulce,mayo_2009,4.57
4763,Alanís,mayo_2009,4.54
4764,Albanchez de Mágina,mayo_2009,2.61
4765,Albuñuelas,mayo_2009,3.94
4766,Alcaracejos,mayo_2009,2.23
4767,Alcaucín,mayo_2009,0.7
4768,Alfarnate,mayo_2009,4.08
4769,Algar,mayo_2009,3.37
4770,Algámitas,mayo_2009,8.44
4771,Almadén de la Plata,mayo_2009,4.04
4772,Almonaster la Real,mayo_2009,7.9
4773,Almáchar,mayo_2009,2.49
4774,Alpujarra de la Sierra,mayo_2009,1.99
4775,Arenas,mayo_2009,3.24
4776,Arquillos,mayo_2009,3.53
4777,Arroyomolinos de León,mayo_2009,4.62
4778,Añora,mayo_2009,2.02
4779,Beas de Granada,mayo_2009,0.67
4780,Benalúa de las Villas,mayo_2009,3.56
4781,Benamargosa,mayo_2009,2.39
4782,Benaoján,mayo_2009,1.87
4783,Bélmez de la Moraleda,mayo_2009,4.69
4784,Cala,mayo_2009,1.73
4785,Campotéjar,mayo_2009,2.39
4786,Canjáyar,mayo_2009,0.86
4787,Cardeña,mayo_2009,1.12
4788,Castilléjar,mayo_2009,3.66
4789,Chiclana de Segura,mayo_2009,6.02
4790,Chilluévar,mayo_2009,4.64
4791,Chimeneas,mayo_2009,7.37
4792,Chirivel,mayo_2009,2.48
4793,Colomera,mayo_2009,4.21
4794,Comares,mayo_2009,0.75
4795,Coripe,mayo_2009,2.74
4796,Cortes y Graena,mayo_2009,2.22
4797,Cuevas Bajas,mayo_2009,1.58
4798,Cuevas del Becerro,mayo_2009,3.72
4799,Cádiar,mayo_2009,1.1
4800,Cárcheles,mayo_2009,3.46
4801,Darro,mayo_2009,3.34
4802,Dílar,mayo_2009,0.81
4803,El Castillo de las Guardas,mayo_2009,1.73
4804,El Gastor,mayo_2009,3.98
4805,El Pinar,mayo_2009,1.73
4806,El Real de la Jara,mayo_2009,0.86
4807,El Ronquillo,mayo_2009,4.49
4808,El Valle,mayo_2009,8.49
4809,Encinasola,mayo_2009,2.76
4810,Fonelas,mayo_2009,2.24
4811,Frailes,mayo_2009,5.31
4812,Freila,mayo_2009,3.97
4813,Fuerte del Rey,mayo_2009,1.55
4814,Galaroza,mayo_2009,1.98
4815,Galera,mayo_2009,4.16
4816,Gaucín,mayo_2009,2.13
4817,Guadalcázar,mayo_2009,9.08
4818,Gérgal,mayo_2009,2.8
4819,Higuera de la Sierra,mayo_2009,1.6
4820,Huéneja,mayo_2009,1.42
4821,Huétor de Santillán,mayo_2009,1.64
4822,Istán,mayo_2009,0.94
4823,Iznatoraf,mayo_2009,3.52
4824,Jayena,mayo_2009,8.24
4825,Jerez del Marquesado,mayo_2009,1.53
4826,Jimena,mayo_2009,1.37
4827,La Iruela,mayo_2009,3.93
4828,La Malahá,mayo_2009,3.59
4829,La Peza,mayo_2009,0.88
4830,La Victoria,mayo_2009,1.73
4831,Lahiguera,mayo_2009,7.58
4832,Las Navas de la Concepción,mayo_2009,2.34
4833,Los Guajares,mayo_2009,2.65
4834,Lubrín,mayo_2009,1.48
4835,Lupión,mayo_2009,1.83
4836,Láujar de Andarax,mayo_2009,1.73
4837,María,mayo_2009,2.8
4838,Moclinejo,mayo_2009,1.19
4839,Montejaque,mayo_2009,1.78
4840,Montillana,mayo_2009,2.99
4841,Montizón,mayo_2009,4.41
4842,Nevada,mayo_2009,1.96
4843,Obejo,mayo_2009,1.12
4844,Orce,mayo_2009,4.13
4845,Otívar,mayo_2009,1.91
4846,Palenciana,mayo_2009,3.21
4847,Paymogo,mayo_2009,1.67
4848,Pedro Martínez,mayo_2009,2.68
4849,Pedroche,mayo_2009,1.8
4850,Pinos Genil,mayo_2009,1.9
4851,Polopos,mayo_2009,3.84
4852,Purchena,mayo_2009,2.02
4853,Píñar,mayo_2009,3.22
4854,Quéntar,mayo_2009,1.6
4855,Rioja,mayo_2009,0.94
4856,Rosal de la Frontera,mayo_2009,1.22
4857,Santa Bárbara de Casa,mayo_2009,1.72
4858,Santa Elena,mayo_2009,6.2
4859,Santa Eufemia,mayo_2009,2.29
4860,Sayalonga,mayo_2009,2.17
4861,Segura de la Sierra,mayo_2009,4.87
4862,Sorihuela del Guadalimar,mayo_2009,5.55
4863,Taberno,mayo_2009,0.53
4864,Torre-Cardela,mayo_2009,1.44
4865,Torrecampo,mayo_2009,0.54
4866,Torres,mayo_2009,2.41
4867,Valenzuela,mayo_2009,5.64
4868,Villamena,mayo_2009,1.46
4869,Villanueva de San Juan,mayo_2009,1.67
4870,Villanueva de Tapia,mayo_2009,3.12
4871,Villanueva del Duque,mayo_2009,2.93
4872,Villanueva del Rey,mayo_2009,1.66
4873,Villaralto,mayo_2009,1.95
4874,Villardompardo,mayo_2009,2.12
4875,Viñuela,mayo_2009,2.66
4876,Zagra,mayo_2009,8.68
4877,Zahara,mayo_2009,5.88
4878,Ítrabo,mayo_2009,2.72
4879,Abla,junio_2009,2.79
4880,Abrucena,junio_2009,2.91
4881,Aguadulce,junio_2009,7.11
4882,Alanís,junio_2009,2.48
4883,Albanchez de Mágina,junio_2009,3.91
4884,Albuñuelas,junio_2009,4.53
4885,Alcaracejos,junio_2009,4.32
4886,Alcaucín,junio_2009,0.85
4887,Alfarnate,junio_2009,5.79
4888,Algar,junio_2009,3.5
4889,Algámitas,junio_2009,10.34
4890,Almadén de la Plata,junio_2009,5.54
4891,Almonaster la Real,junio_2009,3.52
4892,Almáchar,junio_2009,2.17
4893,Alpujarra de la Sierra,junio_2009,3.99
4894,Arenas,junio_2009,3.74
4895,Arquillos,junio_2009,4.56
4896,Arroyomolinos de León,junio_2009,4.42
4897,Añora,junio_2009,2.35
4898,Beas de Granada,junio_2009,0.57
4899,Benalúa de las Villas,junio_2009,3.63
4900,Benamargosa,junio_2009,2.58
4901,Benaoján,junio_2009,2.68
4902,Bélmez de la Moraleda,junio_2009,3.44
4903,Cala,junio_2009,4.37
4904,Campotéjar,junio_2009,2.54
4905,Canjáyar,junio_2009,1.53
4906,Cardeña,junio_2009,3.07
4907,Castilléjar,junio_2009,4.1
4908,Chiclana de Segura,junio_2009,7.97
4909,Chilluévar,junio_2009,4.71
4910,Chimeneas,junio_2009,6.7
4911,Chirivel,junio_2009,4.53
4912,Colomera,junio_2009,3.89
4913,Comares,junio_2009,1.32
4914,Coripe,junio_2009,2.53
4915,Cortes y Graena,junio_2009,2.51
4916,Cuevas Bajas,junio_2009,2.41
4917,Cuevas del Becerro,junio_2009,3.39
4918,Cádiar,junio_2009,1.53
4919,Cárcheles,junio_2009,3.72
4920,Darro,junio_2009,2.25
4921,Dílar,junio_2009,1.39
4922,El Castillo de las Guardas,junio_2009,2.79
4923,El Gastor,junio_2009,4.46
4924,El Pinar,junio_2009,2.12
4925,El Real de la Jara,junio_2009,1.97
4926,El Ronquillo,junio_2009,2.18
4927,El Valle,junio_2009,5.25
4928,Encinasola,junio_2009,3.51
4929,Fonelas,junio_2009,3.67
4930,Frailes,junio_2009,3.69
4931,Freila,junio_2009,6.58
4932,Fuerte del Rey,junio_2009,3.55
4933,Galaroza,junio_2009,3.52
4934,Galera,junio_2009,4.34
4935,Gaucín,junio_2009,2.59
4936,Guadalcázar,junio_2009,9.61
4937,Gérgal,junio_2009,5.24
4938,Higuera de la Sierra,junio_2009,3.83
4939,Huéneja,junio_2009,2.66
4940,Huétor de Santillán,junio_2009,1.54
4941,Istán,junio_2009,1.47
4942,Iznatoraf,junio_2009,4.7
4943,Jayena,junio_2009,6.2
4944,Jerez del Marquesado,junio_2009,1.17
4945,Jimena,junio_2009,1.57
4946,La Iruela,junio_2009,5.49
4947,La Malahá,junio_2009,4.08
4948,La Peza,junio_2009,1.39
4949,La Victoria,junio_2009,2.5
4950,Lahiguera,junio_2009,5.46
4951,Las Navas de la Concepción,junio_2009,6.63
4952,Los Guajares,junio_2009,2.01
4953,Lubrín,junio_2009,0.4
4954,Lupión,junio_2009,1.63
4955,Láujar de Andarax,junio_2009,1.67
4956,María,junio_2009,3.48
4957,Moclinejo,junio_2009,2.55
4958,Montejaque,junio_2009,1.09
4959,Montillana,junio_2009,3.45
4960,Montizón,junio_2009,4.2
4961,Nevada,junio_2009,2.81
4962,Obejo,junio_2009,0.48
4963,Orce,junio_2009,3.0
4964,Otívar,junio_2009,2.7
4965,Palenciana,junio_2009,4.09
4966,Paymogo,junio_2009,0.91
4967,Pedro Martínez,junio_2009,2.94
4968,Pedroche,junio_2009,2.4
4969,Pinos Genil,junio_2009,2.14
4970,Polopos,junio_2009,3.4
4971,Purchena,junio_2009,2.53
4972,Píñar,junio_2009,2.83
4973,Quéntar,junio_2009,2.91
4974,Rioja,junio_2009,2.02
4975,Rosal de la Frontera,junio_2009,2.98
4976,Santa Bárbara de Casa,junio_2009,1.29
4977,Santa Elena,junio_2009,4.94
4978,Santa Eufemia,junio_2009,2.71
4979,Sayalonga,junio_2009,2.11
4980,Segura de la Sierra,junio_2009,3.16
4981,Sorihuela del Guadalimar,junio_2009,5.93
4982,Taberno,junio_2009,1.06
4983,Torre-Cardela,junio_2009,3.3
4984,Torrecampo,junio_2009,0.77
4985,Torres,junio_2009,2.89
4986,Valenzuela,junio_2009,3.43
4987,Villamena,junio_2009,1.75
4988,Villanueva de San Juan,junio_2009,3.48
4989,Villanueva de Tapia,junio_2009,3.84
4990,Villanueva del Duque,junio_2009,2.5
4991,Villanueva del Rey,junio_2009,2.08
4992,Villaralto,junio_2009,2.55
4993,Villardompardo,junio_2009,3.27
4994,Viñuela,junio_2009,3.06
4995,Zagra,junio_2009,6.82
4996,Zahara,junio_2009,10.18
4997,Ítrabo,junio_2009,1.4
4998,Abla,julio_2009,2.33
4999,Abrucena,julio_2009,2.98
5000,Aguadulce,julio_2009,6.21
5001,Alanís,julio_2009,3.59
5002,Albanchez de Mágina,julio_2009,4.07
5003,Albuñuelas,julio_2009,3.05
5004,Alcaracejos,julio_2009,3.47
5005,Alcaucín,julio_2009,1.59
5006,Alfarnate,julio_2009,4.15
5007,Algar,julio_2009,3.89
5008,Algámitas,julio_2009,8.36
5009,Almadén de la Plata,julio_2009,4.96
5010,Almonaster la Real,julio_2009,6.22
5011,Almáchar,julio_2009,2.6
5012,Alpujarra de la Sierra,julio_2009,2.86
5013,Arenas,julio_2009,4.82
5014,Arquillos,julio_2009,2.92
5015,Arroyomolinos de León,julio_2009,8.94
5016,Añora,julio_2009,3.13
5017,Beas de Granada,julio_2009,0.48
5018,Benalúa de las Villas,julio_2009,1.81
5019,Benamargosa,julio_2009,2.45
5020,Benaoján,julio_2009,2.37
5021,Bélmez de la Moraleda,julio_2009,3.49
5022,Cala,julio_2009,4.14
5023,Campotéjar,julio_2009,1.62
5024,Canjáyar,julio_2009,1.26
5025,Cardeña,julio_2009,2.42
5026,Castilléjar,julio_2009,2.46
5027,Chiclana de Segura,julio_2009,3.5
5028,Chilluévar,julio_2009,1.57
5029,Chimeneas,julio_2009,4.11
5030,Chirivel,julio_2009,1.73
5031,Colomera,julio_2009,3.64
5032,Comares,julio_2009,2.2
5033,Coripe,julio_2009,2.53
5034,Cortes y Graena,julio_2009,1.25
5035,Cuevas Bajas,julio_2009,2.13
5036,Cuevas del Becerro,julio_2009,3.55
5037,Cádiar,julio_2009,2.45
5038,Cárcheles,julio_2009,2.79
5039,Darro,julio_2009,2.45
5040,Dílar,julio_2009,1.45
5041,El Castillo de las Guardas,julio_2009,1.92
5042,El Gastor,julio_2009,2.8
5043,El Pinar,julio_2009,1.73
5044,El Real de la Jara,julio_2009,2.58
5045,El Ronquillo,julio_2009,3.93
5046,El Valle,julio_2009,5.07
5047,Encinasola,julio_2009,4.32
5048,Fonelas,julio_2009,1.52
5049,Frailes,julio_2009,3.02
5050,Freila,julio_2009,3.79
5051,Fuerte del Rey,julio_2009,1.99
5052,Galaroza,julio_2009,4.08
5053,Galera,julio_2009,5.06
5054,Gaucín,julio_2009,2.8
5055,Guadalcázar,julio_2009,2.3
5056,Gérgal,julio_2009,5.78
5057,Higuera de la Sierra,julio_2009,3.76
5058,Huéneja,julio_2009,4.16
5059,Huétor de Santillán,julio_2009,1.26
5060,Istán,julio_2009,1.94
5061,Iznatoraf,julio_2009,3.61
5062,Jayena,julio_2009,7.59
5063,Jerez del Marquesado,julio_2009,1.26
5064,Jimena,julio_2009,1.5
5065,La Iruela,julio_2009,4.03
5066,La Malahá,julio_2009,1.55
5067,La Peza,julio_2009,1.24
5068,La Victoria,julio_2009,2.23
5069,Lahiguera,julio_2009,3.45
5070,Las Navas de la Concepción,julio_2009,3.14
5071,Los Guajares,julio_2009,2.17
5072,Lubrín,julio_2009,1.03
5073,Lupión,julio_2009,1.63
5074,Láujar de Andarax,julio_2009,1.67
5075,María,julio_2009,2.12
5076,Moclinejo,julio_2009,3.26
5077,Montejaque,julio_2009,2.08
5078,Montillana,julio_2009,1.99
5079,Montizón,julio_2009,4.25
5080,Nevada,julio_2009,3.66
5081,Obejo,julio_2009,0.48
5082,Orce,julio_2009,2.25
5083,Otívar,julio_2009,2.0
5084,Palenciana,julio_2009,3.9
5085,Paymogo,julio_2009,2.12
5086,Pedro Martínez,julio_2009,2.42
5087,Pedroche,julio_2009,3.83
5088,Pinos Genil,julio_2009,2.14
5089,Polopos,julio_2009,3.13
5090,Purchena,julio_2009,2.48
5091,Píñar,julio_2009,1.84
5092,Quéntar,julio_2009,1.03
5093,Rioja,julio_2009,1.44
5094,Rosal de la Frontera,julio_2009,4.68
5095,Santa Bárbara de Casa,julio_2009,3.28
5096,Santa Elena,julio_2009,4.36
5097,Santa Eufemia,julio_2009,4.69
5098,Sayalonga,julio_2009,5.69
5099,Segura de la Sierra,julio_2009,2.87
5100,Sorihuela del Guadalimar,julio_2009,4.65
5101,Taberno,julio_2009,1.5
5102,Torre-Cardela,julio_2009,1.86
5103,Torrecampo,julio_2009,3.38
5104,Torres,julio_2009,2.35
5105,Valenzuela,julio_2009,2.36
5106,Villamena,julio_2009,1.26
5107,Villanueva de San Juan,julio_2009,3.41
5108,Villanueva de Tapia,julio_2009,4.98
5109,Villanueva del Duque,julio_2009,2.93
5110,Villanueva del Rey,julio_2009,1.74
5111,Villaralto,julio_2009,5.26
5112,Villardompardo,julio_2009,2.39
5113,Viñuela,julio_2009,4.41
5114,Zagra,julio_2009,3.82
5115,Zahara,julio_2009,8.26
5116,Ítrabo,julio_2009,1.58
5117,Abla,agosto_2009,1.53
5118,Abrucena,agosto_2009,1.94
5119,Aguadulce,agosto_2009,7.3
5120,Alanís,agosto_2009,1.8
5121,Albanchez de Mágina,agosto_2009,3.18
5122,Albuñuelas,agosto_2009,4.73
5123,Alcaracejos,agosto_2009,2.36
5124,Alcaucín,agosto_2009,1.28
5125,Alfarnate,agosto_2009,2.52
5126,Algar,agosto_2009,2.66
5127,Algámitas,agosto_2009,5.43
5128,Almadén de la Plata,agosto_2009,1.89
5129,Almonaster la Real,agosto_2009,3.08
5130,Almáchar,agosto_2009,1.43
5131,Alpujarra de la Sierra,agosto_2009,2.6
5132,Arenas,agosto_2009,3.38
5133,Arquillos,agosto_2009,2.46
5134,Arroyomolinos de León,agosto_2009,5.67
5135,Añora,agosto_2009,2.02
5136,Beas de Granada,agosto_2009,0.76
5137,Benalúa de las Villas,agosto_2009,2.58
5138,Benamargosa,agosto_2009,2.39
5139,Benaoján,agosto_2009,2.87
5140,Bélmez de la Moraleda,agosto_2009,3.55
5141,Cala,agosto_2009,5.05
5142,Campotéjar,agosto_2009,3.59
5143,Canjáyar,agosto_2009,0.53
5144,Cardeña,agosto_2009,2.36
5145,Castilléjar,agosto_2009,3.22
5146,Chiclana de Segura,agosto_2009,9.43
5147,Chilluévar,agosto_2009,4.58
5148,Chimeneas,agosto_2009,3.32
5149,Chirivel,agosto_2009,2.91
5150,Colomera,agosto_2009,4.02
5151,Comares,agosto_2009,1.89
5152,Coripe,agosto_2009,2.46
5153,Cortes y Graena,agosto_2009,0.96
5154,Cuevas Bajas,agosto_2009,1.51
5155,Cuevas del Becerro,agosto_2009,3.22
5156,Cádiar,agosto_2009,1.29
5157,Cárcheles,agosto_2009,2.66
5158,Darro,agosto_2009,2.04
5159,Dílar,agosto_2009,0.93
5160,El Castillo de las Guardas,agosto_2009,3.22
5161,El Gastor,agosto_2009,2.58
5162,El Pinar,agosto_2009,1.73
5163,El Real de la Jara,agosto_2009,2.28
5164,El Ronquillo,agosto_2009,2.25
5165,El Valle,agosto_2009,2.45
5166,Encinasola,agosto_2009,3.63
5167,Fonelas,agosto_2009,1.25
5168,Frailes,agosto_2009,4.42
5169,Freila,agosto_2009,5.23
5170,Fuerte del Rey,agosto_2009,4.21
5171,Galaroza,agosto_2009,3.52
5172,Galera,agosto_2009,1.54
5173,Gaucín,agosto_2009,2.18
5174,Guadalcázar,agosto_2009,3.36
5175,Gérgal,agosto_2009,2.35
5176,Higuera de la Sierra,agosto_2009,5.08
5177,Huéneja,agosto_2009,1.83
5178,Huétor de Santillán,agosto_2009,0.88
5179,Istán,agosto_2009,0.47
5180,Iznatoraf,agosto_2009,4.43
5181,Jayena,agosto_2009,6.78
5182,Jerez del Marquesado,agosto_2009,1.44
5183,Jimena,agosto_2009,1.02
5184,La Iruela,agosto_2009,3.27
5185,La Malahá,agosto_2009,0.83
5186,La Peza,agosto_2009,0.81
5187,La Victoria,agosto_2009,2.73
5188,Lahiguera,agosto_2009,6.42
5189,Las Navas de la Concepción,agosto_2009,1.72
5190,Los Guajares,agosto_2009,0.97
5191,Lubrín,agosto_2009,0.97
5192,Lupión,agosto_2009,5.91
5193,Láujar de Andarax,agosto_2009,0.72
5194,María,agosto_2009,3.48
5195,Moclinejo,agosto_2009,1.43
5196,Montejaque,agosto_2009,1.19
5197,Montillana,agosto_2009,3.07
5198,Montizón,agosto_2009,5.83
5199,Nevada,agosto_2009,1.7
5200,Obejo,agosto_2009,1.44
5201,Orce,agosto_2009,4.28
5202,Otívar,agosto_2009,2.78
5203,Palenciana,agosto_2009,3.33
5204,Paymogo,agosto_2009,4.25
5205,Pedro Martínez,agosto_2009,1.9
5206,Pedroche,agosto_2009,3.17
5207,Pinos Genil,agosto_2009,2.14
5208,Polopos,agosto_2009,1.32
5209,Purchena,agosto_2009,0.86
5210,Píñar,agosto_2009,3.14
5211,Quéntar,agosto_2009,0.66
5212,Rioja,agosto_2009,0.65
5213,Rosal de la Frontera,agosto_2009,3.46
5214,Santa Bárbara de Casa,agosto_2009,3.53
5215,Santa Elena,agosto_2009,3.29
5216,Santa Eufemia,agosto_2009,3.55
5217,Sayalonga,agosto_2009,2.94
5218,Segura de la Sierra,agosto_2009,2.53
5219,Sorihuela del Guadalimar,agosto_2009,3.6
5220,Taberno,agosto_2009,0.97
5221,Torre-Cardela,agosto_2009,1.44
5222,Torrecampo,agosto_2009,3.31
5223,Torres,agosto_2009,3.79
5224,Valenzuela,agosto_2009,3.27
5225,Villamena,agosto_2009,0.49
5226,Villanueva de San Juan,agosto_2009,3.19
5227,Villanueva de Tapia,agosto_2009,3.0
5228,Villanueva del Duque,agosto_2009,1.04
5229,Villanueva del Rey,agosto_2009,0.66
5230,Villaralto,agosto_2009,4.73
5231,Villardompardo,agosto_2009,2.03
5232,Viñuela,agosto_2009,2.56
5233,Zagra,agosto_2009,1.86
5234,Zahara,agosto_2009,8.33
5235,Ítrabo,agosto_2009,2.11
5236,Abla,septiembre_2009,1.06
5237,Abrucena,septiembre_2009,2.98
5238,Aguadulce,septiembre_2009,12.29
5239,Alanís,septiembre_2009,4.22
5240,Albanchez de Mágina,septiembre_2009,3.83
5241,Albuñuelas,septiembre_2009,4.93
5242,Alcaracejos,septiembre_2009,2.23
5243,Alcaucín,septiembre_2009,1.98
5244,Alfarnate,septiembre_2009,5.19
5245,Algar,septiembre_2009,3.5
5246,Algámitas,septiembre_2009,6.68
5247,Almadén de la Plata,septiembre_2009,2.87
5248,Almonaster la Real,septiembre_2009,8.93
5249,Almáchar,septiembre_2009,3.28
5250,Alpujarra de la Sierra,septiembre_2009,1.73
5251,Arenas,septiembre_2009,3.31
5252,Arquillos,septiembre_2009,2.97
5253,Arroyomolinos de León,septiembre_2009,6.15
5254,Añora,septiembre_2009,3.72
5255,Beas de Granada,septiembre_2009,1.14
5256,Benalúa de las Villas,septiembre_2009,3.63
5257,Benamargosa,septiembre_2009,4.72
5258,Benaoján,septiembre_2009,3.37
5259,Bélmez de la Moraleda,septiembre_2009,4.75
5260,Cala,septiembre_2009,3.69
5261,Campotéjar,septiembre_2009,2.89
5262,Canjáyar,septiembre_2009,1.59
5263,Cardeña,septiembre_2009,1.95
5264,Castilléjar,septiembre_2009,3.28
5265,Chiclana de Segura,septiembre_2009,6.67
5266,Chilluévar,septiembre_2009,2.95
5267,Chimeneas,septiembre_2009,7.03
5268,Chirivel,septiembre_2009,2.05
5269,Colomera,septiembre_2009,4.72
5270,Comares,septiembre_2009,2.01
5271,Coripe,septiembre_2009,3.35
5272,Cortes y Graena,septiembre_2009,1.35
5273,Cuevas Bajas,septiembre_2009,2.61
5274,Cuevas del Becerro,septiembre_2009,3.05
5275,Cádiar,septiembre_2009,1.41
5276,Cárcheles,septiembre_2009,5.25
5277,Darro,septiembre_2009,1.98
5278,Dílar,septiembre_2009,0.93
5279,El Castillo de las Guardas,septiembre_2009,2.23
5280,El Gastor,septiembre_2009,3.34
5281,El Pinar,septiembre_2009,1.44
5282,El Real de la Jara,septiembre_2009,1.41
5283,El Ronquillo,septiembre_2009,3.09
5284,El Valle,septiembre_2009,6.74
5285,Encinasola,septiembre_2009,3.95
5286,Fonelas,septiembre_2009,3.13
5287,Frailes,septiembre_2009,3.3
5288,Freila,septiembre_2009,6.22
5289,Fuerte del Rey,septiembre_2009,3.32
5290,Galaroza,septiembre_2009,3.09
5291,Galera,septiembre_2009,4.16
5292,Gaucín,septiembre_2009,3.11
5293,Guadalcázar,septiembre_2009,24.56
5294,Gérgal,septiembre_2009,4.16
5295,Higuera de la Sierra,septiembre_2009,4.24
5296,Huéneja,septiembre_2009,2.0
5297,Huétor de Santillán,septiembre_2009,2.19
5298,Istán,septiembre_2009,1.2
5299,Iznatoraf,septiembre_2009,3.16
5300,Jayena,septiembre_2009,8.65
5301,Jerez del Marquesado,septiembre_2009,2.52
5302,Jimena,septiembre_2009,1.57
5303,La Iruela,septiembre_2009,3.27
5304,La Malahá,septiembre_2009,2.21
5305,La Peza,septiembre_2009,1.1
5306,La Victoria,septiembre_2009,2.55
5307,Lahiguera,septiembre_2009,5.62
5308,Las Navas de la Concepción,septiembre_2009,2.06
5309,Los Guajares,septiembre_2009,2.33
5310,Lubrín,septiembre_2009,2.06
5311,Lupión,septiembre_2009,2.75
5312,Láujar de Andarax,septiembre_2009,1.67
5313,María,septiembre_2009,5.46
5314,Moclinejo,septiembre_2009,2.23
5315,Montejaque,septiembre_2009,1.68
5316,Montillana,septiembre_2009,3.68
5317,Montizón,septiembre_2009,5.3
5318,Nevada,septiembre_2009,2.47
5319,Obejo,septiembre_2009,0.8
5320,Orce,septiembre_2009,2.55
5321,Otívar,septiembre_2009,1.57
5322,Palenciana,septiembre_2009,4.4
5323,Paymogo,septiembre_2009,5.77
5324,Pedro Martínez,septiembre_2009,2.25
5325,Pedroche,septiembre_2009,2.1
5326,Pinos Genil,septiembre_2009,1.43
5327,Polopos,septiembre_2009,1.04
5328,Purchena,septiembre_2009,1.5
5329,Píñar,septiembre_2009,2.6
5330,Quéntar,septiembre_2009,1.6
5331,Rioja,septiembre_2009,2.16
5332,Rosal de la Frontera,septiembre_2009,5.27
5333,Santa Bárbara de Casa,septiembre_2009,3.28
5334,Santa Elena,septiembre_2009,2.71
5335,Santa Eufemia,septiembre_2009,3.55
5336,Sayalonga,septiembre_2009,3.32
5337,Segura de la Sierra,septiembre_2009,5.7
5338,Sorihuela del Guadalimar,septiembre_2009,9.0
5339,Taberno,septiembre_2009,1.24
5340,Torre-Cardela,septiembre_2009,1.24
5341,Torrecampo,septiembre_2009,1.85
5342,Torres,septiembre_2009,4.21
5343,Valenzuela,septiembre_2009,3.35
5344,Villamena,septiembre_2009,3.02
5345,Villanueva de San Juan,septiembre_2009,1.96
5346,Villanueva de Tapia,septiembre_2009,3.06
5347,Villanueva del Duque,septiembre_2009,2.93
5348,Villanueva del Rey,septiembre_2009,3.49
5349,Villaralto,septiembre_2009,5.78
5350,Villardompardo,septiembre_2009,4.42
5351,Viñuela,septiembre_2009,3.21
5352,Zagra,septiembre_2009,3.82
5353,Zahara,septiembre_2009,5.02
5354,Ítrabo,septiembre_2009,1.14
5355,Abla,octubre_2009,1.73
5356,Abrucena,octubre_2009,4.77
5357,Aguadulce,octubre_2009,18.36
5358,Alanís,octubre_2009,2.32
5359,Albanchez de Mágina,octubre_2009,3.83
5360,Albuñuelas,octubre_2009,5.02
5361,Alcaracejos,octubre_2009,3.01
5362,Alcaucín,octubre_2009,1.71
5363,Alfarnate,octubre_2009,3.12
5364,Algar,octubre_2009,3.76
5365,Algámitas,octubre_2009,6.97
5366,Almadén de la Plata,octubre_2009,3.0
5367,Almonaster la Real,octubre_2009,7.95
5368,Almáchar,octubre_2009,2.54
5369,Alpujarra de la Sierra,octubre_2009,2.78
5370,Arenas,octubre_2009,3.74
5371,Arquillos,octubre_2009,4.56
5372,Arroyomolinos de León,octubre_2009,4.33
5373,Añora,octubre_2009,3.0
5374,Beas de Granada,octubre_2009,0.67
5375,Benalúa de las Villas,octubre_2009,1.53
5376,Benamargosa,octubre_2009,3.74
5377,Benaoján,octubre_2009,3.37
5378,Bélmez de la Moraleda,octubre_2009,2.4
5379,Cala,octubre_2009,3.69
5380,Campotéjar,octubre_2009,1.9
