Municipios;Sexo;Periodo;Total
04035 Cuevas del Almanzora;Total;2018;13776
04035 Cuevas del Almanzora;Total;2017;13655
04035 Cuevas del Almanzora;Total;2016;13362
04035 Cuevas del Almanzora;Total;2015;13292
04035 Cuevas del Almanzora;Total;2014;13737
04035 Cuevas del Almanzora;Total;2013;13108
04035 Cuevas del Almanzora;Total;2012;13296
04035 Cuevas del Almanzora;Total;2011;13148
04035 Cuevas del Almanzora;Total;2010;12891
04035 Cuevas del Almanzora;Total;2009;13025
04035 Cuevas del Almanzora;Total;2008;12596
04035 Cuevas del Almanzora;Total;2007;11649
04035 Cuevas del Almanzora;Total;2006;11422
04035 Cuevas del Almanzora;Total;2005;11484
04035 Cuevas del Almanzora;Total;2004;11001
04035 Cuevas del Almanzora;Total;2003;10695
04035 Cuevas del Almanzora;Total;2002;10425
04035 Cuevas del Almanzora;Total;2001;10155
04035 Cuevas del Almanzora;Total;2000;9645
04035 Cuevas del Almanzora;Total;1999;9584
04035 Cuevas del Almanzora;Total;1998;9495
04038 Dalías;Total;2019;4006
04038 Dalías;Total;2018;4031
04038 Dalías;Total;2017;3986
04038 Dalías;Total;2016;3978
04038 Dalías;Total;2015;3979
04038 Dalías;Total;2014;3979
04038 Dalías;Total;2013;3972
04038 Dalías;Total;2012;4019
04038 Dalías;Total;2011;3991
04038 Dalías;Total;2010;3983
04038 Dalías;Total;2009;3958
04038 Dalías;Total;2008;3934
04038 Dalías;Total;2007;3848
04038 Dalías;Total;2006;3807
04038 Dalías;Total;2005;3773
04038 Dalías;Total;2004;3675
04038 Dalías;Total;2003;3660
04038 Dalías;Total;2002;3680
04038 Dalías;Total;2001;3679
04038 Dalías;Total;2000;3634
04038 Dalías;Total;1999;3663
04038 Dalías;Total;1998;3639
04039 Darrical;Total;2019;""
04039 Darrical;Total;2018;""
04039 Darrical;Total;2017;""
04039 Darrical;Total;2016;""
04039 Darrical;Total;2015;""
04039 Darrical;Total;2014;""
04039 Darrical;Total;2013;""
04039 Darrical;Total;2012;""
04039 Darrical;Total;2011;""
04039 Darrical;Total;2010;""
04039 Darrical;Total;2009;""
04039 Darrical;Total;2008;""
04039 Darrical;Total;2007;""
04039 Darrical;Total;2006;""
04039 Darrical;Total;2005;""
04039 Darrical;Total;2004;""
04039 Darrical;Total;2003;""
04039 Darrical;Total;2002;""
04039 Darrical;Total;2001;""
04039 Darrical;Total;2000;""
04039 Darrical;Total;1999;""
04039 Darrical;Total;1998;""
04902 El Ejido;Total;2019;83594
04902 El Ejido;Total;2018;84710
04902 El Ejido;Total;2017;88096
04902 El Ejido;Total;2016;88752
04902 El Ejido;Total;2015;85961
04902 El Ejido;Total;2014;84144
04902 El Ejido;Total;2013;82983
04902 El Ejido;Total;2012;83104
04902 El Ejido;Total;2011;83774
04902 El Ejido;Total;2010;85389
04902 El Ejido;Total;2009;84227
04902 El Ejido;Total;2008;80987
04902 El Ejido;Total;2007;78105
04902 El Ejido;Total;2006;75969
04902 El Ejido;Total;2005;68828
04902 El Ejido;Total;2004;63914
04902 El Ejido;Total;2003;61265
04902 El Ejido;Total;2002;57063
04902 El Ejido;Total;2001;55710
04902 El Ejido;Total;2000;53008
04902 El Ejido;Total;1999;51485
04902 El Ejido;Total;1998;50170
04041 Enix;Total;2019;466
04041 Enix;Total;2018;418
04041 Enix;Total;2017;434
04041 Enix;Total;2016;433
04041 Enix;Total;2015;437
04041 Enix;Total;2014;440
04041 Enix;Total;2013;451
04041 Enix;Total;2012;456
04041 Enix;Total;2011;453
04041 Enix;Total;2010;469
04041 Enix;Total;2009;484
04041 Enix;Total;2008;510
04041 Enix;Total;2007;484
04041 Enix;Total;2006;335
04041 Enix;Total;2005;322
04041 Enix;Total;2004;315
04041 Enix;Total;2003;302
04041 Enix;Total;2002;281
04041 Enix;Total;2001;283
04041 Enix;Total;2000;289
04041 Enix;Total;1999;284
04041 Enix;Total;1998;232
04043 Felix;Total;2019;628
04043 Felix;Total;2018;642
04043 Felix;Total;2017;661
04043 Felix;Total;2016;658
04043 Felix;Total;2015;688
04043 Felix;Total;2014;651
04043 Felix;Total;2013;667
04043 Felix;Total;2012;662
04043 Felix;Total;2011;661
04043 Felix;Total;2010;643
04043 Felix;Total;2009;654
04043 Felix;Total;2008;675
04043 Felix;Total;2007;626
04043 Felix;Total;2006;513
04043 Felix;Total;2005;534
04043 Felix;Total;2004;564
04043 Felix;Total;2003;557
04043 Felix;Total;2002;566
04043 Felix;Total;2001;562
04043 Felix;Total;2000;571
04043 Felix;Total;1999;575
04043 Felix;Total;1998;565
04044 Fines;Total;2019;2079
04044 Fines;Total;2018;1992
04044 Fines;Total;2017;2048
04044 Fines;Total;2016;2079
04044 Fines;Total;2015;2143
04044 Fines;Total;2014;2203
04044 Fines;Total;2013;2244
04044 Fines;Total;2012;2260
04044 Fines;Total;2011;2371
04044 Fines;Total;2010;2434
04044 Fines;Total;2009;2378
04044 Fines;Total;2008;2220
04044 Fines;Total;2007;2190
04044 Fines;Total;2006;2106
04044 Fines;Total;2005;2032
04044 Fines;Total;2004;1930
04044 Fines;Total;2003;1903
04044 Fines;Total;2002;1818
04044 Fines;Total;2001;1783
04044 Fines;Total;2000;1741
04044 Fines;Total;1999;1727
04044 Fines;Total;1998;1716
04045 Fiñana;Total;2019;1994
04045 Fiñana;Total;2018;1992
04045 Fiñana;Total;2017;2014
04045 Fiñana;Total;2016;2070
04045 Fiñana;Total;2015;2134
04045 Fiñana;Total;2014;2201
04045 Fiñana;Total;2013;2270
04045 Fiñana;Total;2012;2367
04045 Fiñana;Total;2011;2387
04045 Fiñana;Total;2010;2432
04045 Fiñana;Total;2009;2424
04045 Fiñana;Total;2008;2451
04045 Fiñana;Total;2007;2426
04045 Fiñana;Total;2006;2422
04045 Fiñana;Total;2005;2442
04045 Fiñana;Total;2004;2432
04045 Fiñana;Total;2003;2450
04045 Fiñana;Total;2002;2488
04045 Fiñana;Total;2001;2514
04045 Fiñana;Total;2000;2537
04045 Fiñana;Total;1999;2594
04045 Fiñana;Total;1998;2607
04046 Fondón;Total;2019;989
04046 Fondón;Total;2018;975
04046 Fondón;Total;2017;1002
04046 Fondón;Total;2016;1017
04046 Fondón;Total;2015;1020
04046 Fondón;Total;2014;991
04046 Fondón;Total;2013;990
04046 Fondón;Total;2012;989
04046 Fondón;Total;2011;976
04046 Fondón;Total;2010;989
04046 Fondón;Total;2009;991
04046 Fondón;Total;2008;985
04046 Fondón;Total;2007;999
04046 Fondón;Total;2006;950
04046 Fondón;Total;2005;934
04046 Fondón;Total;2004;946
04046 Fondón;Total;2003;943
04046 Fondón;Total;2002;951
04046 Fondón;Total;2001;957
04046 Fondón;Total;2000;943
04046 Fondón;Total;1999;926
04046 Fondón;Total;1998;918
04047 Gádor;Total;2019;3012
04047 Gádor;Total;2018;3027
04047 Gádor;Total;2017;3037
04047 Gádor;Total;2016;3030
04047 Gádor;Total;2015;3027
04047 Gádor;Total;2014;3096
04047 Gádor;Total;2013;3226
04047 Gádor;Total;2012;3241
04047 Gádor;Total;2011;3275
04047 Gádor;Total;2010;3225
04047 Gádor;Total;2009;3244
04047 Gádor;Total;2008;3190
04047 Gádor;Total;2007;3100
04047 Gádor;Total;2006;2959
04047 Gádor;Total;2005;2933
04047 Gádor;Total;2004;2874
04047 Gádor;Total;2003;2717
04047 Gádor;Total;2002;2676
04047 Gádor;Total;2001;2649
04047 Gádor;Total;2000;2593
04047 Gádor;Total;1999;2574
04047 Gádor;Total;1998;2577
04048 Los Gallardos;Total;2019;2794
04048 Los Gallardos;Total;2018;2803
04048 Los Gallardos;Total;2017;2841
04048 Los Gallardos;Total;2016;2867
04048 Los Gallardos;Total;2015;2973
04048 Los Gallardos;Total;2014;3126
04048 Los Gallardos;Total;2013;2848
04048 Los Gallardos;Total;2012;3831
04048 Los Gallardos;Total;2011;3818
04048 Los Gallardos;Total;2010;3828
04048 Los Gallardos;Total;2009;3752
04048 Los Gallardos;Total;2008;3689
04048 Los Gallardos;Total;2007;3429
04048 Los Gallardos;Total;2006;3126
04048 Los Gallardos;Total;2005;2887
04048 Los Gallardos;Total;2004;2583
04048 Los Gallardos;Total;2003;2252
04048 Los Gallardos;Total;2002;2067
04048 Los Gallardos;Total;2001;1897
04048 Los Gallardos;Total;2000;1798
04048 Los Gallardos;Total;1999;1700
04048 Los Gallardos;Total;1998;1738
04049 Garrucha;Total;2019;9212
04049 Garrucha;Total;2018;8838
04049 Garrucha;Total;2017;8666
04049 Garrucha;Total;2016;8655
04049 Garrucha;Total;2015;8577
04049 Garrucha;Total;2014;8632
04049 Garrucha;Total;2013;8663
04049 Garrucha;Total;2012;8748
04049 Garrucha;Total;2011;8626
04049 Garrucha;Total;2010;8441
04049 Garrucha;Total;2009;8626
04049 Garrucha;Total;2008;8491
04049 Garrucha;Total;2007;7920
04049 Garrucha;Total;2006;7398
04049 Garrucha;Total;2005;7037
04049 Garrucha;Total;2004;6525
04049 Garrucha;Total;2003;6123
04049 Garrucha;Total;2002;5828
04049 Garrucha;Total;2001;5465
04049 Garrucha;Total;2000;5292
04049 Garrucha;Total;1999;5156
04049 Garrucha;Total;1998;5001
04050 Gérgal;Total;2019;1030
04050 Gérgal;Total;2018;1031
04050 Gérgal;Total;2017;1030
04050 Gérgal;Total;2016;1037
04050 Gérgal;Total;2015;1093
04050 Gérgal;Total;2014;1034
04050 Gérgal;Total;2013;1075
04050 Gérgal;Total;2012;1086
04050 Gérgal;Total;2011;1116
04050 Gérgal;Total;2010;1099
04050 Gérgal;Total;2009;1107
04050 Gérgal;Total;2008;1126
04050 Gérgal;Total;2007;1093
04050 Gérgal;Total;2006;1042
04050 Gérgal;Total;2005;1057
04050 Gérgal;Total;2004;1068
04050 Gérgal;Total;2003;1062
04050 Gérgal;Total;2002;1029
04050 Gérgal;Total;2001;1050
04050 Gérgal;Total;2000;1059
04050 Gérgal;Total;1999;1067
04050 Gérgal;Total;1998;1063
04051 Huécija;Total;2019;480
04051 Huécija;Total;2018;486
04051 Huécija;Total;2017;501
04051 Huécija;Total;2016;513
04051 Huécija;Total;2015;515
04051 Huécija;Total;2014;525
04051 Huécija;Total;2013;533
04051 Huécija;Total;2012;519
04051 Huécija;Total;2011;530
04051 Huécija;Total;2010;543
04051 Huécija;Total;2009;539
04051 Huécija;Total;2008;530
04051 Huécija;Total;2007;548
04051 Huécija;Total;2006;533
04051 Huécija;Total;2005;539
04051 Huécija;Total;2004;551
04051 Huécija;Total;2003;551
04051 Huécija;Total;2002;560
04051 Huécija;Total;2001;551
04051 Huécija;Total;2000;558
04051 Huécija;Total;1999;531
04051 Huécija;Total;1998;532
04052 Huércal de Almería;Total;2019;17651
04052 Huércal de Almería;Total;2018;17418
04052 Huércal de Almería;Total;2017;17234
04052 Huércal de Almería;Total;2016;17068
04052 Huércal de Almería;Total;2015;16823
04052 Huércal de Almería;Total;2014;16663
04052 Huércal de Almería;Total;2013;16442
04052 Huércal de Almería;Total;2012;16319
04052 Huércal de Almería;Total;2011;16074
04052 Huércal de Almería;Total;2010;15628
04052 Huércal de Almería;Total;2009;14937
04052 Huércal de Almería;Total;2008;13990
04052 Huércal de Almería;Total;2007;12757
04052 Huércal de Almería;Total;2006;11816
04052 Huércal de Almería;Total;2005;11128
04052 Huércal de Almería;Total;2004;10242
04052 Huércal de Almería;Total;2003;9298
04052 Huércal de Almería;Total;2002;8283
04052 Huércal de Almería;Total;2001;7568
04052 Huércal de Almería;Total;2000;6766
04052 Huércal de Almería;Total;1999;6395
04052 Huércal de Almería;Total;1998;5951
04053 Huércal-Overa;Total;2019;19127
04053 Huércal-Overa;Total;2018;18816
04053 Huércal-Overa;Total;2017;18649
04053 Huércal-Overa;Total;2016;18589
04053 Huércal-Overa;Total;2015;18530
04053 Huércal-Overa;Total;2014;18374
04053 Huércal-Overa;Total;2013;18925
04053 Huércal-Overa;Total;2012;18686
04053 Huércal-Overa;Total;2011;18580
04053 Huércal-Overa;Total;2010;18278
04053 Huércal-Overa;Total;2009;17645
04053 Huércal-Overa;Total;2008;16834
04053 Huércal-Overa;Total;2007;16360
04053 Huércal-Overa;Total;2006;16170
04053 Huércal-Overa;Total;2005;16156
04053 Huércal-Overa;Total;2004;15540
04053 Huércal-Overa;Total;2003;15059
04053 Huércal-Overa;Total;2002;14672
04053 Huércal-Overa;Total;2001;14293
04053 Huércal-Overa;Total;2000;13999
04053 Huércal-Overa;Total;1999;13870
04053 Huércal-Overa;Total;1998;13839
04054 Illar;Total;2019;394
04054 Illar;Total;2018;390
04054 Illar;Total;2017;374
04054 Illar;Total;2016;386
04054 Illar;Total;2015;380
04054 Illar;Total;2014;386
04054 Illar;Total;2013;366
04054 Illar;Total;2012;416
04054 Illar;Total;2011;452
04054 Illar;Total;2010;421
04054 Illar;Total;2009;436
04054 Illar;Total;2008;429
04054 Illar;Total;2007;434
04054 Illar;Total;2006;410
04054 Illar;Total;2005;419
04054 Illar;Total;2004;423
04054 Illar;Total;2003;435
04054 Illar;Total;2002;457
04054 Illar;Total;2001;458
04054 Illar;Total;2000;474
04054 Illar;Total;1999;468
04054 Illar;Total;1998;469
04055 Instinción;Total;2019;448
04055 Instinción;Total;2018;429
04055 Instinción;Total;2017;430
04055 Instinción;Total;2016;444
04055 Instinción;Total;2015;458
04055 Instinción;Total;2014;463
04055 Instinción;Total;2013;480
04055 Instinción;Total;2012;470
04055 Instinción;Total;2011;484
04055 Instinción;Total;2010;485
04055 Instinción;Total;2009;493
04055 Instinción;Total;2008;502
04055 Instinción;Total;2007;510
04055 Instinción;Total;2006;508
04055 Instinción;Total;2005;524
04055 Instinción;Total;2004;527
04055 Instinción;Total;2003;533
04055 Instinción;Total;2002;531
04055 Instinción;Total;2001;538
04055 Instinción;Total;2000;538
04055 Instinción;Total;1999;544
04055 Instinción;Total;1998;545
04056 Laroya;Total;2019;192
04056 Laroya;Total;2018;169
04056 Laroya;Total;2017;169
04056 Laroya;Total;2016;176
04056 Laroya;Total;2015;178
04056 Laroya;Total;2014;170
04056 Laroya;Total;2013;177
04056 Laroya;Total;2012;170
04056 Laroya;Total;2011;184
04056 Laroya;Total;2010;164
04056 Laroya;Total;2009;149
04056 Laroya;Total;2008;142
04056 Laroya;Total;2007;138
04056 Laroya;Total;2006;128
04056 Laroya;Total;2005;127
04056 Laroya;Total;2004;123
04056 Laroya;Total;2003;102
04056 Laroya;Total;2002;100
04056 Laroya;Total;2001;98
04056 Laroya;Total;2000;107
04056 Laroya;Total;1999;105
04056 Laroya;Total;1998;108
04057 Láujar de Andarax;Total;2019;1536
04057 Láujar de Andarax;Total;2018;1538
04057 Láujar de Andarax;Total;2017;1533
04057 Láujar de Andarax;Total;2016;1551
04057 Láujar de Andarax;Total;2015;1574
04057 Láujar de Andarax;Total;2014;1633
04057 Láujar de Andarax;Total;2013;1671
04057 Láujar de Andarax;Total;2012;1735
04057 Láujar de Andarax;Total;2011;1819
04057 Láujar de Andarax;Total;2010;1799
04057 Láujar de Andarax;Total;2009;1796
04057 Láujar de Andarax;Total;2008;1784
04057 Láujar de Andarax;Total;2007;1804
04057 Láujar de Andarax;Total;2006;1798
04057 Láujar de Andarax;Total;2005;1836
04057 Láujar de Andarax;Total;2004;1819
04057 Láujar de Andarax;Total;2003;1827
04057 Láujar de Andarax;Total;2002;1842
04057 Láujar de Andarax;Total;2001;1808
04057 Láujar de Andarax;Total;2000;1833
04057 Láujar de Andarax;Total;1999;1855
04057 Láujar de Andarax;Total;1998;1830
04058 Líjar;Total;2019;390
04058 Líjar;Total;2018;390
04058 Líjar;Total;2017;395
04058 Líjar;Total;2016;411
04058 Líjar;Total;2015;431
04058 Líjar;Total;2014;435
04058 Líjar;Total;2013;448
04058 Líjar;Total;2012;471
04058 Líjar;Total;2011;478
04058 Líjar;Total;2010;514
04058 Líjar;Total;2009;507
04058 Líjar;Total;2008;492
04058 Líjar;Total;2007;496
04058 Líjar;Total;2006;498
04058 Líjar;Total;2005;500
04058 Líjar;Total;2004;504
04058 Líjar;Total;2003;514
04058 Líjar;Total;2002;520
04058 Líjar;Total;2001;519
04058 Líjar;Total;2000;509
04058 Líjar;Total;1999;496
04058 Líjar;Total;1998;502
04059 Lubrín;Total;2019;1477
04059 Lubrín;Total;2018;1431
04059 Lubrín;Total;2017;1440
04059 Lubrín;Total;2016;1484
04059 Lubrín;Total;2015;1568
04059 Lubrín;Total;2014;1607
04059 Lubrín;Total;2013;1708
04059 Lubrín;Total;2012;1729
04059 Lubrín;Total;2011;1738
04059 Lubrín;Total;2010;1764
04059 Lubrín;Total;2009;1751
04059 Lubrín;Total;2008;1784
04059 Lubrín;Total;2007;1768
04059 Lubrín;Total;2006;1733
04059 Lubrín;Total;2005;1670
04059 Lubrín;Total;2004;1667
04059 Lubrín;Total;2003;1636
04059 Lubrín;Total;2002;1635
04059 Lubrín;Total;2001;1673
04059 Lubrín;Total;2000;1707
04059 Lubrín;Total;1999;1771
04059 Lubrín;Total;1998;1780
04060 Lucainena de las Torres;Total;2019;538
04060 Lucainena de las Torres;Total;2018;546
04060 Lucainena de las Torres;Total;2017;570
04060 Lucainena de las Torres;Total;2016;569
04060 Lucainena de las Torres;Total;2015;606
04060 Lucainena de las Torres;Total;2014;614
04060 Lucainena de las Torres;Total;2013;650
04060 Lucainena de las Torres;Total;2012;656
04060 Lucainena de las Torres;Total;2011;665
04060 Lucainena de las Torres;Total;2010;671
04060 Lucainena de las Torres;Total;2009;690
04060 Lucainena de las Torres;Total;2008;696
04060 Lucainena de las Torres;Total;2007;664
04060 Lucainena de las Torres;Total;2006;676
04060 Lucainena de las Torres;Total;2005;664
04060 Lucainena de las Torres;Total;2004;610
04060 Lucainena de las Torres;Total;2003;621
04060 Lucainena de las Torres;Total;2002;668
04060 Lucainena de las Torres;Total;2001;670
04060 Lucainena de las Torres;Total;2000;656
04060 Lucainena de las Torres;Total;1999;595
04060 Lucainena de las Torres;Total;1998;565
04061 Lúcar;Total;2019;763
04061 Lúcar;Total;2018;766
04061 Lúcar;Total;2017;771
04061 Lúcar;Total;2016;754
04061 Lúcar;Total;2015;772
04061 Lúcar;Total;2014;802
04061 Lúcar;Total;2013;854
04061 Lúcar;Total;2012;886
04061 Lúcar;Total;2011;919
04061 Lúcar;Total;2010;885
04061 Lúcar;Total;2009;872
04061 Lúcar;Total;2008;883
04061 Lúcar;Total;2007;847
04061 Lúcar;Total;2006;806
04061 Lúcar;Total;2005;822
04061 Lúcar;Total;2004;798
04061 Lúcar;Total;2003;791
04061 Lúcar;Total;2002;786
04061 Lúcar;Total;2001;787
04061 Lúcar;Total;2000;767
04061 Lúcar;Total;1999;792
04061 Lúcar;Total;1998;786
04062 Macael;Total;2019;5482
04062 Macael;Total;2018;5539
04062 Macael;Total;2017;5576
04062 Macael;Total;2016;5628
04062 Macael;Total;2015;5676
04062 Macael;Total;2014;5719
04062 Macael;Total;2013;5738
04062 Macael;Total;2012;5936
04062 Macael;Total;2011;6018
04062 Macael;Total;2010;6120
04062 Macael;Total;2009;6168
04062 Macael;Total;2008;6212
04062 Macael;Total;2007;6149
04062 Macael;Total;2006;6055
04062 Macael;Total;2005;6091
04062 Macael;Total;2004;6002
04062 Macael;Total;2003;5893
04062 Macael;Total;2002;5857
04062 Macael;Total;2001;5786
04062 Macael;Total;2000;5767
04062 Macael;Total;1999;5861
04062 Macael;Total;1998;5828
04063 María;Total;2019;1238
04063 María;Total;2018;1261
04063 María;Total;2017;1288
04063 María;Total;2016;1294
04063 María;Total;2015;1285
04063 María;Total;2014;1315
04063 María;Total;2013;1352
04063 María;Total;2012;1370
04063 María;Total;2011;1432
04063 María;Total;2010;1455
04063 María;Total;2009;1464
04063 María;Total;2008;1484
04063 María;Total;2007;1504
04063 María;Total;2006;1532
04063 María;Total;2005;1565
04063 María;Total;2004;1575
04063 María;Total;2003;1595
04063 María;Total;2002;1634
04063 María;Total;2001;1643
04063 María;Total;2000;1654
04063 María;Total;1999;1685
04063 María;Total;1998;1635
04064 Mojácar;Total;2019;6403
04064 Mojácar;Total;2018;6301
04064 Mojácar;Total;2017;6330
04064 Mojácar;Total;2016;6490
04064 Mojácar;Total;2015;6825
04064 Mojácar;Total;2014;6838
04064 Mojácar;Total;2013;8360
04064 Mojácar;Total;2012;8173
04064 Mojácar;Total;2011;8090
04064 Mojácar;Total;2010;7745
04064 Mojácar;Total;2009;7581
04064 Mojácar;Total;2008;6805
04064 Mojácar;Total;2007;6507
04064 Mojácar;Total;2006;6406
04064 Mojácar;Total;2005;6092
04064 Mojácar;Total;2004;5375
04064 Mojácar;Total;2003;5959
04064 Mojácar;Total;2002;5279
04064 Mojácar;Total;2001;4983
04064 Mojácar;Total;2000;4825
04064 Mojácar;Total;1999;4615
04064 Mojácar;Total;1998;4525
04903 La Mojonera;Total;2019;9021
04903 La Mojonera;Total;2018;9003
04903 La Mojonera;Total;2017;8717
04903 La Mojonera;Total;2016;8740
04903 La Mojonera;Total;2015;8963
04903 La Mojonera;Total;2014;8993
04903 La Mojonera;Total;2013;8844
04903 La Mojonera;Total;2012;8682
04903 La Mojonera;Total;2011;8686
04903 La Mojonera;Total;2010;8540
04903 La Mojonera;Total;2009;8301
04903 La Mojonera;Total;2008;8102
04903 La Mojonera;Total;2007;7872
04903 La Mojonera;Total;2006;7847
04903 La Mojonera;Total;2005;7900
04903 La Mojonera;Total;2004;7746
04903 La Mojonera;Total;2003;7670
04903 La Mojonera;Total;2002;7275
04903 La Mojonera;Total;2001;6901
04903 La Mojonera;Total;2000;6590
04903 La Mojonera;Total;1999;6582
04903 La Mojonera;Total;1998;6561
04065 Nacimiento;Total;2019;495
04065 Nacimiento;Total;2018;460
04065 Nacimiento;Total;2017;475
04065 Nacimiento;Total;2016;483
04065 Nacimiento;Total;2015;501
04065 Nacimiento;Total;2014;507
04065 Nacimiento;Total;2013;517
04065 Nacimiento;Total;2012;512
04065 Nacimiento;Total;2011;511
04065 Nacimiento;Total;2010;486
04065 Nacimiento;Total;2009;482
04065 Nacimiento;Total;2008;465
04065 Nacimiento;Total;2007;462
04065 Nacimiento;Total;2006;452
04065 Nacimiento;Total;2005;467
04065 Nacimiento;Total;2004;465
04065 Nacimiento;Total;2003;466
04065 Nacimiento;Total;2002;482
04065 Nacimiento;Total;2001;509
04065 Nacimiento;Total;2000;515
04065 Nacimiento;Total;1999;528
04065 Nacimiento;Total;1998;539
04066 Níjar;Total;2019;30663
04066 Níjar;Total;2018;30122
04066 Níjar;Total;2017;28996
04066 Níjar;Total;2016;28579
04066 Níjar;Total;2015;28056
04066 Níjar;Total;2014;28627
04066 Níjar;Total;2013;28245
04066 Níjar;Total;2012;29465
04066 Níjar;Total;2011;29284
04066 Níjar;Total;2010;28242
04066 Níjar;Total;2009;26516
04066 Níjar;Total;2008;26126
04066 Níjar;Total;2007;25287
04066 Níjar;Total;2006;26070
04066 Níjar;Total;2005;24435
04066 Níjar;Total;2004;21306
04066 Níjar;Total;2003;20810
04066 Níjar;Total;2002;19332
04066 Níjar;Total;2001;18371
04066 Níjar;Total;2000;16269
04066 Níjar;Total;1999;16083
04066 Níjar;Total;1998;15406
04067 Ohanes;Total;2019;580
04067 Ohanes;Total;2018;596
04067 Ohanes;Total;2017;626
04067 Ohanes;Total;2016;651
04067 Ohanes;Total;2015;669
04067 Ohanes;Total;2014;696
04067 Ohanes;Total;2013;710
04067 Ohanes;Total;2012;714
04067 Ohanes;Total;2011;745
04067 Ohanes;Total;2010;761
04067 Ohanes;Total;2009;776
04067 Ohanes;Total;2008;784
04067 Ohanes;Total;2007;772
04067 Ohanes;Total;2006;765
04067 Ohanes;Total;2005;795
04067 Ohanes;Total;2004;822
04067 Ohanes;Total;2003;766
04067 Ohanes;Total;2002;766
04067 Ohanes;Total;2001;749
04067 Ohanes;Total;2000;765
04067 Ohanes;Total;1999;784
04067 Ohanes;Total;1998;811
04068 Olula de Castro;Total;2019;196
04068 Olula de Castro;Total;2018;180
04068 Olula de Castro;Total;2017;191
04068 Olula de Castro;Total;2016;194
04068 Olula de Castro;Total;2015;190
04068 Olula de Castro;Total;2014;169
04068 Olula de Castro;Total;2013;171
04068 Olula de Castro;Total;2012;191
04068 Olula de Castro;Total;2011;200
04068 Olula de Castro;Total;2010;209
04068 Olula de Castro;Total;2009;207
04068 Olula de Castro;Total;2008;215
04068 Olula de Castro;Total;2007;229
04068 Olula de Castro;Total;2006;191
04068 Olula de Castro;Total;2005;150
04068 Olula de Castro;Total;2004;155
04068 Olula de Castro;Total;2003;165
04068 Olula de Castro;Total;2002;180
04068 Olula de Castro;Total;2001;189
04068 Olula de Castro;Total;2000;192
04068 Olula de Castro;Total;1999;189
04068 Olula de Castro;Total;1998;178
04069 Olula del Río;Total;2019;6210
04069 Olula del Río;Total;2018;6212
04069 Olula del Río;Total;2017;6216
04069 Olula del Río;Total;2016;6216
04069 Olula del Río;Total;2015;6259
04069 Olula del Río;Total;2014;6387
04069 Olula del Río;Total;2013;6444
04069 Olula del Río;Total;2012;6500
04069 Olula del Río;Total;2011;6580
04069 Olula del Río;Total;2010;6733
04069 Olula del Río;Total;2009;6699
04069 Olula del Río;Total;2008;6704
04069 Olula del Río;Total;2007;6446
04069 Olula del Río;Total;2006;6405
04069 Olula del Río;Total;2005;6358
04069 Olula del Río;Total;2004;6272
04069 Olula del Río;Total;2003;6338
04069 Olula del Río;Total;2002;6141
04069 Olula del Río;Total;2001;6049
04069 Olula del Río;Total;2000;5927
04069 Olula del Río;Total;1999;6008
04069 Olula del Río;Total;1998;5952
04070 Oria;Total;2019;2249
04070 Oria;Total;2018;2238
04070 Oria;Total;2017;2265
04070 Oria;Total;2016;2330
04070 Oria;Total;2015;2428
04070 Oria;Total;2014;2495
04070 Oria;Total;2013;2366
04070 Oria;Total;2012;2858
04070 Oria;Total;2011;2892
04070 Oria;Total;2010;2888
04070 Oria;Total;2009;2898
04070 Oria;Total;2008;2920
04070 Oria;Total;2007;2777
04070 Oria;Total;2006;2619
04070 Oria;Total;2005;2488
04070 Oria;Total;2004;2350
04070 Oria;Total;2003;2293
04070 Oria;Total;2002;2161
04070 Oria;Total;2001;2128
04070 Oria;Total;2000;2129
04070 Oria;Total;1999;2138
04070 Oria;Total;1998;2121
04071 Padules;Total;2019;410
04071 Padules;Total;2018;419
04071 Padules;Total;2017;436
04071 Padules;Total;2016;449
04071 Padules;Total;2015;464
04071 Padules;Total;2014;484
04071 Padules;Total;2013;500
04071 Padules;Total;2012;520
04071 Padules;Total;2011;510
04071 Padules;Total;2010;502
04071 Padules;Total;2009;491
04071 Padules;Total;2008;513
04071 Padules;Total;2007;536
04071 Padules;Total;2006;523
04071 Padules;Total;2005;504
04071 Padules;Total;2004;455
04071 Padules;Total;2003;449
04071 Padules;Total;2002;466
04071 Padules;Total;2001;475
04071 Padules;Total;2000;481
04071 Padules;Total;1999;491
04071 Padules;Total;1998;491
04072 Partaloa;Total;2019;1110
04072 Partaloa;Total;2018;1055
04072 Partaloa;Total;2017;975
04072 Partaloa;Total;2016;915
04072 Partaloa;Total;2015;673
04072 Partaloa;Total;2014;671
04072 Partaloa;Total;2013;979
04072 Partaloa;Total;2012;969
04072 Partaloa;Total;2011;919
04072 Partaloa;Total;2010;898
04072 Partaloa;Total;2009;872
04072 Partaloa;Total;2008;819
04072 Partaloa;Total;2007;746
04072 Partaloa;Total;2006;679
04072 Partaloa;Total;2005;611
04072 Partaloa;Total;2004;529
04072 Partaloa;Total;2003;469
04072 Partaloa;Total;2002;391
04072 Partaloa;Total;2001;377
04072 Partaloa;Total;2000;384
04072 Partaloa;Total;1999;377
04072 Partaloa;Total;1998;381
04073 Paterna del Río;Total;2019;371
04073 Paterna del Río;Total;2018;362
04073 Paterna del Río;Total;2017;364
